@RELATION 'FEATURE_VALUES_MaxSAT-2012-pms-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.InfoGainAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 32'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE horn NUMERIC
@ATTRIBUTE vcg_var_spread NUMERIC
@ATTRIBUTE vcg_var_min NUMERIC
@ATTRIBUTE vcg_var_max NUMERIC
@ATTRIBUTE vcg_cls_mean NUMERIC
@ATTRIBUTE vcg_cls_spread NUMERIC
@ATTRIBUTE vcg_cls_std NUMERIC
@ATTRIBUTE vcg_cls_min NUMERIC
@ATTRIBUTE vcg_var_std NUMERIC
@ATTRIBUTE vcg_var_mean NUMERIC
@ATTRIBUTE var_clauses_ratio NUMERIC
@ATTRIBUTE soft_max NUMERIC
@ATTRIBUTE numClauses NUMERIC
@ATTRIBUTE perc_soft NUMERIC
@ATTRIBUTE soft_mean NUMERIC
@ATTRIBUTE soft_std NUMERIC
@ATTRIBUTE soft_min NUMERIC
@ATTRIBUTE vcg_cls_max NUMERIC
@ATTRIBUTE pnr_var_mean NUMERIC
@ATTRIBUTE horn_spread NUMERIC
@ATTRIBUTE horn_mean NUMERIC
@ATTRIBUTE binary NUMERIC
@ATTRIBUTE trinary NUMERIC
@ATTRIBUTE horn_std NUMERIC
@ATTRIBUTE pnr_var_std NUMERIC
@ATTRIBUTE horn_min NUMERIC
@ATTRIBUTE horn_max NUMERIC
@ATTRIBUTE unary NUMERIC
@ATTRIBUTE pnr_cls_spread NUMERIC
@ATTRIBUTE pnr_cls_max NUMERIC
@ATTRIBUTE pnr_cls_min NUMERIC
@ATTRIBUTE pnr_var_min NUMERIC

@DATA
benchmarks/pms_crafted/frb/frb30-15-1.partial.wcnf,1,1,0.00436,0.00234,0.0067,0.00439,0.00222,0.07832,0.00222,0.16898,0.00439,0.02452,1,18350,0.02452,1,0,1,0.00444,0.01282,0.00436,0.00439,1,1,0,0.19171,0.00234,0.0067,0.02452,1,1,0,0.00813
benchmarks/pms_crafted/frb/frb30-15-2.partial.wcnf,1,1,0.00386,0.0025,0.00636,0.00439,0.00222,0.07816,0.00222,0.15699,0.00439,0.02447,1,18392,0.02447,1,0,1,0.00444,0.0127,0.00386,0.00439,1,1,0,0.16253,0.0025,0.00636,0.02447,1,1,0,0.00855
benchmarks/pms_crafted/frb/frb30-15-3.partial.wcnf,1,1,0.00398,0.00272,0.0067,0.00439,0.00222,0.07832,0.00222,0.17904,0.00439,0.02452,1,18349,0.02452,1,0,1,0.00444,0.01282,0.00398,0.00439,1,1,0,0.18085,0.00272,0.0067,0.02452,1,1,0,0.00813
benchmarks/pms_crafted/frb/frb30-15-4.partial.wcnf,1,1,0.00349,0.00267,0.00616,0.00439,0.00222,0.07833,0.00222,0.17167,0.00439,0.02453,1,18347,0.02453,1,0,1,0.00444,0.0128,0.00349,0.00439,1,1,0,0.17685,0.00267,0.00616,0.02453,1,1,0,0.00885
benchmarks/pms_crafted/frb/frb30-15-5.partial.wcnf,1,1,0.00447,0.00256,0.00704,0.00439,0.00222,0.07837,0.00222,0.19179,0.00439,0.02456,1,18325,0.02456,1,0,1,0.00444,0.0129,0.00447,0.00439,1,1,0,0.19302,0.00256,0.00704,0.02456,1,1,0,0.00775
benchmarks/pms_crafted/frb/frb35-17-1.partial.wcnf,1,1,0.00291,0.00179,0.00469,0.00333,0.00168,0.07216,0.00168,0.19118,0.00333,0.02084,1,28548,0.02084,1,0,1,0.00336,0.01097,0.00291,0.00333,1,1,0,0.21522,0.00179,0.00469,0.02084,1,1,0,0.00746
benchmarks/pms_crafted/frb/frb35-17-2.partial.wcnf,1,1,0.00284,0.00189,0.00473,0.00333,0.00168,0.07216,0.00168,0.16929,0.00333,0.02084,1,28547,0.02084,1,0,1,0.00336,0.01085,0.00284,0.00333,1,1,0,0.17955,0.00189,0.00473,0.02084,1,1,0,0.00741
benchmarks/pms_crafted/frb/frb35-17-3.partial.wcnf,1,1,0.00419,0.00161,0.0058,0.00333,0.00168,0.07206,0.00168,0.21356,0.00333,0.02078,1,28631,0.02078,1,0,1,0.00336,0.01101,0.00419,0.00333,1,1,0,0.22801,0.00161,0.0058,0.02078,1,1,0,0.00602
benchmarks/pms_crafted/frb/frb35-17-4.partial.wcnf,1,1,0.00414,0.00123,0.00536,0.00333,0.00168,0.07218,0.00168,0.21364,0.00333,0.02086,1,28529,0.02086,1,0,1,0.00336,0.01113,0.00414,0.00333,1,1,0,0.26794,0.00123,0.00536,0.02086,1,1,0,0.00654
benchmarks/pms_crafted/frb/frb35-17-5.partial.wcnf,1,1,0.00319,0.00156,0.00475,0.00333,0.00168,0.07184,0.00168,0.18468,0.00333,0.02065,1,28816,0.02065,1,0,1,0.00336,0.01084,0.00319,0.00333,1,1,0,0.21305,0.00156,0.00475,0.02065,1,1,0,0.0073
benchmarks/pms_crafted/frb/frb40-19-1.partial.wcnf,1,1,0.00289,0.00135,0.00424,0.00261,0.00132,0.06715,0.00132,0.21691,0.00261,0.01802,1,42173,0.01802,1,0,1,0.00263,0.00954,0.00289,0.00261,1,1,0,0.22347,0.00135,0.00424,0.01802,1,1,0,0.00559
benchmarks/pms_crafted/frb/frb40-19-2.partial.wcnf,1,1,0.00271,0.00138,0.00408,0.00261,0.00132,0.06719,0.00132,0.19893,0.00261,0.01804,1,42127,0.01804,1,0,1,0.00263,0.00948,0.00271,0.00261,1,1,0,0.20994,0.00138,0.00408,0.01804,1,1,0,0.00581
benchmarks/pms_crafted/frb/frb40-19-3.partial.wcnf,1,1,0.00243,0.00138,0.00382,0.00261,0.00132,0.06734,0.00132,0.16429,0.00261,0.01813,1,41927,0.01813,1,0,1,0.00263,0.00943,0.00243,0.00261,1,1,0,0.18972,0.00138,0.00382,0.01813,1,1,0,0.00625
benchmarks/pms_crafted/frb/frb40-19-4.partial.wcnf,1,1,0.00228,0.0016,0.00388,0.00261,0.00132,0.06691,0.00132,0.16632,0.00261,0.01789,1,42485,0.01789,1,0,1,0.00263,0.00928,0.00228,0.00261,1,1,0,0.17146,0.0016,0.00388,0.01789,1,1,0,0.00606
benchmarks/pms_crafted/frb/frb40-19-5.partial.wcnf,1,1,0.00249,0.00162,0.00412,0.00261,0.00132,0.0669,0.00132,0.17048,0.00261,0.01788,1,42499,0.01788,1,0,1,0.00263,0.00928,0.00249,0.00261,1,1,0,0.16848,0.00162,0.00412,0.01788,1,1,0,0.00571
benchmarks/pms_crafted/job-shop/ft10-808-1090.wcnf,1,0.594,0.00188,0,0.00188,0.00003,0.00002,0.1409,0.00001,4.47845,0.00003,0.09611,1,1151201,0.00025,1,0,1,0.00003,0.5051,0.00095,0.00001,0.18701,1,0,0.23418,0,0.00095,0.00103,1,1,0,0.08333
benchmarks/pms_crafted/job-shop/la04-567-0696.wcnf,1,0.59687,0.00383,0.00001,0.00384,0.00008,0.00006,0.14242,0.00003,3.56895,0.00008,0.09945,1,359683,0.00036,1,0,1,0.00008,0.50961,0.00192,0.00004,0.19071,1,0,0.28415,0,0.00192,0.00208,1,1,0,0.08333
benchmarks/pms_crafted/job-shop/orb08-894-1058.wcnf,1,0.59319,0.00188,0,0.00188,0.00003,0.00002,0.1406,0.00001,4.40733,0.00003,0.09578,1,1121427,0.00015,1,0,1,0.00003,0.50528,0.00094,0.00001,0.1867,1,0,0.223,0,0.00094,0.00103,1,1,0,0.08333
benchmarks/pms_crafted/maxclicque/random/max_clq_150-0-447-1.clq.wcnf,1,0.01379,0.00138,0.01232,0.0137,0.01324,0.00667,0.05872,0.00667,0,0.01324,0.01379,1,10878,0.01379,1,0,1,0.01333,0.99306,0,0.00009,1,1,0,0,0.00009,0.00009,0.01379,1,1,0,0.99254
benchmarks/pms_crafted/maxclicque/random/max_clq_150-0-447-2.clq.wcnf,1,0.01379,0.00138,0.01232,0.0137,0.01324,0.00667,0.05872,0.00667,0,0.01324,0.01379,1,10878,0.01379,1,0,1,0.01333,0.99306,0,0.00009,1,1,0,0,0.00009,0.00009,0.01379,1,1,0,0.99254
benchmarks/pms_crafted/maxclicque/random/max_clq_150-0-447-3.clq.wcnf,1,0.01379,0.0012,0.0125,0.0137,0.01324,0.00667,0.05872,0.00667,0,0.01324,0.01379,1,10878,0.01379,1,0,1,0.01333,0.99305,0,0.00009,1,1,0,0,0.00009,0.00009,0.01379,1,1,0,0.99265
benchmarks/pms_crafted/maxclicque/random/max_clq_150-0-447-4.clq.wcnf,1,0.01379,0.00101,0.01269,0.0137,0.01324,0.00667,0.05872,0.00667,0,0.01324,0.01379,1,10878,0.01379,1,0,1,0.01333,0.99306,0,0.00009,1,1,0,0,0.00009,0.00009,0.01379,1,1,0,0.99275
benchmarks/pms_crafted/maxclicque/random/max_clq_150-1-894-1.clq.wcnf,1,0.01438,0.00163,0.01227,0.0139,0.01324,0.00667,0.05995,0.00667,0.02212,0.01324,0.01438,1,10431,0.01438,1,0,1,0.01333,0.99275,0,0.0001,1,1,0,0,0.0001,0.0001,0.01438,1,1,0,0.99219
benchmarks/pms_crafted/maxclicque/random/max_clq_150-1-894-2.clq.wcnf,1,0.01438,0.00153,0.01237,0.0139,0.01324,0.00667,0.05995,0.00667,0.025,0.01324,0.01438,1,10431,0.01438,1,0,1,0.01333,0.99275,0,0.0001,1,1,0,0,0.0001,0.0001,0.01438,1,1,0,0.99225
benchmarks/pms_crafted/maxclicque/random/max_clq_150-1-894-3.clq.wcnf,1,0.01438,0.00144,0.01237,0.01381,0.01324,0.00667,0.05995,0.00667,0.02327,0.01324,0.01438,1,10431,0.01438,1,0,1,0.01333,0.99275,0,0.0001,1,1,0,0,0.0001,0.0001,0.01438,1,1,0,0.99225
benchmarks/pms_crafted/maxclicque/random/max_clq_150-1-894-4.clq.wcnf,1,0.01438,0.00173,0.01237,0.01409,0.01324,0.00667,0.05995,0.00667,0.02299,0.01324,0.01438,1,10431,0.01438,1,0,1,0.01333,0.99275,0,0.0001,1,1,0,0,0.0001,0.0001,0.01438,1,1,0,0.99225
benchmarks/pms_crafted/maxclicque/random/max_clq_150-10-4917-1.clq.wcnf,1,0.02341,0.00406,0.01124,0.01529,0.01318,0.00667,0.07649,0.00667,0.06918,0.01318,0.02341,1,6408,0.02341,1,0,1,0.01333,0.9881,0,0.00016,1,1,0,0.00083,0.00016,0.00016,0.02341,1,1,0,0.98611
benchmarks/pms_crafted/maxclicque/random/max_clq_150-10-4917-2.clq.wcnf,1,0.02341,0.00484,0.01077,0.01561,0.01318,0.00667,0.07649,0.00667,0.07018,0.01318,0.02341,1,6408,0.02341,1,0,1,0.01333,0.9881,0,0.00016,1,1,0,0.00087,0.00016,0.00016,0.02341,1,1,0,0.98551
benchmarks/pms_crafted/maxclicque/random/max_clq_150-10-4917-3.clq.wcnf,1,0.02341,0.00499,0.01061,0.01561,0.01318,0.00667,0.07649,0.00667,0.08041,0.01318,0.02341,1,6408,0.02341,1,0,1,0.01333,0.98808,0,0.00016,1,1,0,0.001,0.00016,0.00016,0.02341,1,1,0,0.98529
benchmarks/pms_crafted/maxclicque/random/max_clq_150-10-4917-4.clq.wcnf,1,0.02341,0.00437,0.01092,0.01529,0.01318,0.00667,0.07649,0.00667,0.07601,0.01318,0.02341,1,6408,0.02341,1,0,1,0.01333,0.98809,0,0.00016,1,1,0,0.00093,0.00016,0.00016,0.02341,1,1,0,0.98571
benchmarks/pms_crafted/maxclicque/random/max_clq_150-11-5364-1.clq.wcnf,1,0.02516,0.0047,0.01074,0.01543,0.01317,0.00667,0.0793,0.00667,0.0747,0.01317,0.02516,1,5961,0.02516,1,0,1,0.01333,0.98718,0,0.00017,1,1,0,0.001,0.00017,0.00017,0.02516,1,1,0,0.98438
benchmarks/pms_crafted/maxclicque/random/max_clq_150-11-5364-2.clq.wcnf,1,0.02516,0.00537,0.01107,0.01644,0.01317,0.00667,0.0793,0.00667,0.07443,0.01317,0.02516,1,5961,0.02516,1,0,1,0.01333,0.98719,0,0.00017,1,1,0,0.00097,0.00017,0.00017,0.02516,1,1,0,0.98485
benchmarks/pms_crafted/maxclicque/random/max_clq_150-11-5364-3.clq.wcnf,1,0.02516,0.00436,0.01107,0.01543,0.01317,0.00667,0.0793,0.00667,0.07275,0.01317,0.02516,1,5961,0.02516,1,0,1,0.01333,0.98719,0,0.00017,1,1,0,0.00095,0.00017,0.00017,0.02516,1,1,0,0.98485
benchmarks/pms_crafted/maxclicque/random/max_clq_150-11-5364-4.clq.wcnf,1,0.02516,0.00554,0.01107,0.01661,0.01317,0.00667,0.0793,0.00667,0.07614,0.01317,0.02516,1,5961,0.02516,1,0,1,0.01333,0.98718,0,0.00017,1,1,0,0.00099,0.00017,0.00017,0.02516,1,1,0,0.98485
benchmarks/pms_crafted/maxclicque/random/max_clq_150-12-5811-1.clq.wcnf,1,0.0272,0.0058,0.01034,0.01614,0.01315,0.00667,0.08247,0.00667,0.08319,0.01315,0.0272,1,5514,0.0272,1,0,1,0.01333,0.98611,0,0.00018,1,1,0,0.00119,0.00018,0.00018,0.0272,1,1,0,0.98246
benchmarks/pms_crafted/maxclicque/random/max_clq_150-12-5811-2.clq.wcnf,1,0.0272,0.0049,0.01088,0.01578,0.01315,0.00667,0.08247,0.00667,0.07268,0.01315,0.0272,1,5514,0.0272,1,0,1,0.01333,0.98614,0,0.00018,1,1,0,0.00103,0.00018,0.00018,0.0272,1,1,0,0.98333
benchmarks/pms_crafted/maxclicque/random/max_clq_150-12-5811-3.clq.wcnf,1,0.0272,0.00598,0.01016,0.01614,0.01315,0.00667,0.08247,0.00667,0.08555,0.01315,0.0272,1,5514,0.0272,1,0,1,0.01333,0.98611,0,0.00018,1,1,0,0.00123,0.00018,0.00018,0.0272,1,1,0,0.98214
benchmarks/pms_crafted/maxclicque/random/max_clq_150-12-5811-4.clq.wcnf,1,0.0272,0.00544,0.01034,0.01578,0.01315,0.00667,0.08247,0.00667,0.08324,0.01315,0.0272,1,5514,0.0272,1,0,1,0.01333,0.98611,0,0.00018,1,1,0,0.0012,0.00018,0.00018,0.0272,1,1,0,0.98246
benchmarks/pms_crafted/maxclicque/random/max_clq_150-13-6258-1.clq.wcnf,1,0.0296,0.00632,0.01046,0.01678,0.01314,0.00667,0.08602,0.00667,0.09496,0.01314,0.0296,1,5067,0.0296,1,0,1,0.01333,0.98484,0,0.0002,1,1,0,0.00147,0.0002,0.0002,0.0296,1,1,0,0.98113
benchmarks/pms_crafted/maxclicque/random/max_clq_150-13-6258-2.clq.wcnf,1,0.0296,0.00612,0.01007,0.01618,0.01314,0.00667,0.08602,0.00667,0.08773,0.01314,0.0296,1,5067,0.0296,1,0,1,0.01333,0.98486,0,0.0002,1,1,0,0.00137,0.0002,0.0002,0.0296,1,1,0,0.98039
benchmarks/pms_crafted/maxclicque/random/max_clq_150-13-6258-3.clq.wcnf,1,0.0296,0.00612,0.01066,0.01678,0.01314,0.00667,0.08602,0.00667,0.09063,0.01314,0.0296,1,5067,0.0296,1,0,1,0.01333,0.98485,0,0.0002,1,1,0,0.00139,0.0002,0.0002,0.0296,1,1,0,0.98148
benchmarks/pms_crafted/maxclicque/random/max_clq_150-13-6258-4.clq.wcnf,1,0.0296,0.00671,0.00947,0.01618,0.01314,0.00667,0.08602,0.00667,0.09801,0.01314,0.0296,1,5067,0.0296,1,0,1,0.01333,0.98482,0,0.0002,1,1,0,0.00159,0.0002,0.0002,0.0296,1,1,0,0.97917
benchmarks/pms_crafted/maxclicque/random/max_clq_150-14-6705-1.clq.wcnf,1,0.03247,0.00736,0.00887,0.01623,0.01312,0.00667,0.09009,0.00667,0.09437,0.01312,0.03247,1,4620,0.03247,1,0,1,0.01333,0.98334,0,0.00022,1,1,0,0.00171,0.00022,0.00022,0.03247,1,1,0,0.97561
benchmarks/pms_crafted/maxclicque/random/max_clq_150-14-6705-2.clq.wcnf,1,0.03247,0.00736,0.00996,0.01732,0.01312,0.00667,0.09009,0.00667,0.09967,0.01312,0.03247,1,4620,0.03247,1,0,1,0.01333,0.98333,0,0.00022,1,1,0,0.00169,0.00022,0.00022,0.03247,1,1,0,0.97826
benchmarks/pms_crafted/maxclicque/random/max_clq_150-14-6705-3.clq.wcnf,1,0.03247,0.00584,0.01017,0.01602,0.01312,0.00667,0.09009,0.00667,0.09605,0.01312,0.03247,1,4620,0.03247,1,0,1,0.01333,0.98334,0,0.00022,1,1,0,0.00166,0.00022,0.00022,0.03247,1,1,0,0.97872
benchmarks/pms_crafted/maxclicque/random/max_clq_150-14-6705-4.clq.wcnf,1,0.03247,0.00801,0.00909,0.0171,0.01312,0.00667,0.09009,0.00667,0.10054,0.01312,0.03247,1,4620,0.03247,1,0,1,0.01333,0.98333,0,0.00022,1,1,0,0.00177,0.00022,0.00022,0.03247,1,1,0,0.97619
benchmarks/pms_crafted/maxclicque/random/max_clq_150-15-7152-1.clq.wcnf,1,0.03595,0.00719,0.00935,0.01653,0.01309,0.00667,0.09478,0.00667,0.10892,0.01309,0.03595,1,4173,0.03595,1,0,1,0.01333,0.98147,0,0.00024,1,1,0,0.00216,0.00024,0.00024,0.03595,1,1,0,0.97436
benchmarks/pms_crafted/maxclicque/random/max_clq_150-15-7152-2.clq.wcnf,1,0.03595,0.00575,0.0103,0.01606,0.01309,0.00667,0.09478,0.00667,0.1052,0.01309,0.03595,1,4173,0.03595,1,0,1,0.01333,0.98149,0,0.00024,1,1,0,0.00201,0.00024,0.00024,0.03595,1,1,0,0.97674
benchmarks/pms_crafted/maxclicque/random/max_clq_150-15-7152-3.clq.wcnf,1,0.03595,0.00791,0.00935,0.01725,0.01309,0.00667,0.09478,0.00667,0.10756,0.01309,0.03595,1,4173,0.03595,1,0,1,0.01333,0.98147,0,0.00024,1,1,0,0.00214,0.00024,0.00024,0.03595,1,1,0,0.97436
benchmarks/pms_crafted/maxclicque/random/max_clq_150-15-7152-4.clq.wcnf,1,0.03595,0.00719,0.00911,0.0163,0.01309,0.00667,0.09478,0.00667,0.10338,0.01309,0.03595,1,4173,0.03595,1,0,1,0.01333,0.98149,0,0.00024,1,1,0,0.0021,0.00024,0.00024,0.03595,1,1,0,0.97368
benchmarks/pms_crafted/maxclicque/random/max_clq_150-16-7599-1.clq.wcnf,1,0.04026,0.00751,0.00993,0.01744,0.01306,0.00667,0.1003,0.00667,0.11789,0.01306,0.04026,1,3726,0.04026,1,0,1,0.01333,0.97918,0,0.00027,1,1,0,0.00245,0.00027,0.00027,0.04026,1,1,0,0.97297
benchmarks/pms_crafted/maxclicque/random/max_clq_150-16-7599-2.clq.wcnf,1,0.04026,0.00778,0.00966,0.01744,0.01306,0.00667,0.1003,0.00667,0.12172,0.01306,0.04026,1,3726,0.04026,1,0,1,0.01333,0.97915,0,0.00027,1,1,0,0.00261,0.00027,0.00027,0.04026,1,1,0,0.97222
benchmarks/pms_crafted/maxclicque/random/max_clq_150-16-7599-3.clq.wcnf,1,0.04026,0.00751,0.00913,0.01664,0.01306,0.00667,0.1003,0.00667,0.11473,0.01306,0.04026,1,3726,0.04026,1,0,1,0.01333,0.97917,0,0.00027,1,1,0,0.00262,0.00027,0.00027,0.04026,1,1,0,0.97059
benchmarks/pms_crafted/maxclicque/random/max_clq_150-16-7599-4.clq.wcnf,1,0.04026,0.00725,0.00939,0.01664,0.01306,0.00667,0.1003,0.00667,0.11056,0.01306,0.04026,1,3726,0.04026,1,0,1,0.01333,0.9792,0,0.00027,1,1,0,0.00243,0.00027,0.00027,0.04026,1,1,0,0.97143
benchmarks/pms_crafted/maxclicque/random/max_clq_150-17-8046-1.clq.wcnf,1,0.04575,0.00884,0.00854,0.01738,0.01303,0.00667,0.10692,0.00667,0.12632,0.01303,0.04575,1,3279,0.04575,1,0,1,0.01333,0.9762,0,0.0003,1,1,0,0.00324,0.0003,0.0003,0.04575,1,1,0,0.96429
benchmarks/pms_crafted/maxclicque/random/max_clq_150-17-8046-2.clq.wcnf,1,0.04575,0.00854,0.00854,0.01708,0.01303,0.00667,0.10692,0.00667,0.1322,0.01303,0.04575,1,3279,0.04575,1,0,1,0.01333,0.97616,0,0.0003,1,1,0,0.0034,0.0003,0.0003,0.04575,1,1,0,0.96429
benchmarks/pms_crafted/maxclicque/random/max_clq_150-17-8046-3.clq.wcnf,1,0.04575,0.00732,0.00976,0.01708,0.01303,0.00667,0.10692,0.00667,0.12816,0.01303,0.04575,1,3279,0.04575,1,0,1,0.01333,0.97619,0,0.0003,1,1,0,0.00324,0.0003,0.0003,0.04575,1,1,0,0.96875
benchmarks/pms_crafted/maxclicque/random/max_clq_150-17-8046-4.clq.wcnf,1,0.04575,0.00823,0.00884,0.01708,0.01303,0.00667,0.10692,0.00667,0.13212,0.01303,0.04575,1,3279,0.04575,1,0,1,0.01333,0.97616,0,0.0003,1,1,0,0.00344,0.0003,0.0003,0.04575,1,1,0,0.96552
benchmarks/pms_crafted/maxclicque/random/max_clq_150-18-8493-1.clq.wcnf,1,0.05297,0.00953,0.00847,0.01801,0.01298,0.00667,0.11502,0.00667,0.13859,0.01298,0.05297,1,2832,0.05297,1,0,1,0.01333,0.97225,0,0.00035,1,1,0,0.00412,0.00035,0.00035,0.05297,1,1,0,0.95833
benchmarks/pms_crafted/maxclicque/random/max_clq_150-18-8493-2.clq.wcnf,1,0.05297,0.00953,0.00847,0.01801,0.01298,0.00667,0.11502,0.00667,0.1399,0.01298,0.05297,1,2832,0.05297,1,0,1,0.01333,0.97223,0,0.00035,1,1,0,0.00425,0.00035,0.00035,0.05297,1,1,0,0.95833
benchmarks/pms_crafted/maxclicque/random/max_clq_150-18-8493-3.clq.wcnf,1,0.05297,0.01024,0.00847,0.01871,0.01298,0.00667,0.11502,0.00667,0.14929,0.01298,0.05297,1,2832,0.05297,1,0,1,0.01333,0.97217,0,0.00035,1,1,0,0.00444,0.00035,0.00035,0.05297,1,1,0,0.95833
benchmarks/pms_crafted/maxclicque/random/max_clq_150-18-8493-4.clq.wcnf,1,0.05297,0.01201,0.00812,0.02013,0.01298,0.00667,0.11502,0.00667,0.16668,0.01298,0.05297,1,2832,0.05297,1,0,1,0.01333,0.97201,0,0.00035,1,1,0,0.00503,0.00035,0.00035,0.05297,1,1,0,0.95652
benchmarks/pms_crafted/maxclicque/random/max_clq_150-19-8940-1.clq.wcnf,1,0.06289,0.01006,0.00797,0.01803,0.01291,0.00667,0.12532,0.00667,0.15071,0.01291,0.06289,1,2385,0.06289,1,0,1,0.01333,0.96675,0,0.00042,1,1,0,0.00549,0.00042,0.00042,0.06289,1,1,0,0.94737
