@RELATION 'FEATURE_VALUES_MaxSAT-2012-pms-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.InfoGainAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 7'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE horn NUMERIC
@ATTRIBUTE vcg_var_spread NUMERIC
@ATTRIBUTE vcg_var_min NUMERIC
@ATTRIBUTE vcg_var_max NUMERIC
@ATTRIBUTE vcg_cls_mean NUMERIC
@ATTRIBUTE vcg_cls_spread NUMERIC
@ATTRIBUTE vcg_cls_std NUMERIC

@DATA
benchmarks/pms_crafted/maxclicque/random/max_clq_150-13-6258-1.clq.wcnf,1,0.0296,0.00632,0.01046,0.01678,0.01314,0.00667,0.08602
benchmarks/pms_crafted/maxclicque/random/max_clq_150-13-6258-2.clq.wcnf,1,0.0296,0.00612,0.01007,0.01618,0.01314,0.00667,0.08602
benchmarks/pms_crafted/maxclicque/random/max_clq_150-13-6258-3.clq.wcnf,1,0.0296,0.00612,0.01066,0.01678,0.01314,0.00667,0.08602
benchmarks/pms_crafted/maxclicque/random/max_clq_150-13-6258-4.clq.wcnf,1,0.0296,0.00671,0.00947,0.01618,0.01314,0.00667,0.08602
benchmarks/pms_crafted/maxclicque/random/max_clq_150-14-6705-1.clq.wcnf,1,0.03247,0.00736,0.00887,0.01623,0.01312,0.00667,0.09009
benchmarks/pms_crafted/maxclicque/random/max_clq_150-14-6705-2.clq.wcnf,1,0.03247,0.00736,0.00996,0.01732,0.01312,0.00667,0.09009
benchmarks/pms_crafted/maxclicque/random/max_clq_150-14-6705-3.clq.wcnf,1,0.03247,0.00584,0.01017,0.01602,0.01312,0.00667,0.09009
benchmarks/pms_crafted/maxclicque/random/max_clq_150-14-6705-4.clq.wcnf,1,0.03247,0.00801,0.00909,0.0171,0.01312,0.00667,0.09009
benchmarks/pms_crafted/maxclicque/random/max_clq_150-15-7152-1.clq.wcnf,1,0.03595,0.00719,0.00935,0.01653,0.01309,0.00667,0.09478
benchmarks/pms_crafted/maxclicque/random/max_clq_150-15-7152-2.clq.wcnf,1,0.03595,0.00575,0.0103,0.01606,0.01309,0.00667,0.09478
benchmarks/pms_crafted/maxclicque/random/max_clq_150-15-7152-3.clq.wcnf,1,0.03595,0.00791,0.00935,0.01725,0.01309,0.00667,0.09478
benchmarks/pms_crafted/maxclicque/random/max_clq_150-15-7152-4.clq.wcnf,1,0.03595,0.00719,0.00911,0.0163,0.01309,0.00667,0.09478
benchmarks/pms_crafted/maxclicque/random/max_clq_150-16-7599-1.clq.wcnf,1,0.04026,0.00751,0.00993,0.01744,0.01306,0.00667,0.1003
benchmarks/pms_crafted/maxclicque/random/max_clq_150-16-7599-2.clq.wcnf,1,0.04026,0.00778,0.00966,0.01744,0.01306,0.00667,0.1003
benchmarks/pms_crafted/maxclicque/random/max_clq_150-16-7599-3.clq.wcnf,1,0.04026,0.00751,0.00913,0.01664,0.01306,0.00667,0.1003
benchmarks/pms_crafted/maxclicque/random/max_clq_150-16-7599-4.clq.wcnf,1,0.04026,0.00725,0.00939,0.01664,0.01306,0.00667,0.1003
benchmarks/pms_crafted/maxclicque/random/max_clq_150-17-8046-1.clq.wcnf,1,0.04575,0.00884,0.00854,0.01738,0.01303,0.00667,0.10692
benchmarks/pms_crafted/maxclicque/random/max_clq_150-17-8046-2.clq.wcnf,1,0.04575,0.00854,0.00854,0.01708,0.01303,0.00667,0.10692
benchmarks/pms_crafted/maxclicque/random/max_clq_150-17-8046-3.clq.wcnf,1,0.04575,0.00732,0.00976,0.01708,0.01303,0.00667,0.10692
benchmarks/pms_crafted/maxclicque/random/max_clq_150-17-8046-4.clq.wcnf,1,0.04575,0.00823,0.00884,0.01708,0.01303,0.00667,0.10692
benchmarks/pms_crafted/maxclicque/random/max_clq_150-18-8493-1.clq.wcnf,1,0.05297,0.00953,0.00847,0.01801,0.01298,0.00667,0.11502
benchmarks/pms_crafted/maxclicque/random/max_clq_150-18-8493-2.clq.wcnf,1,0.05297,0.00953,0.00847,0.01801,0.01298,0.00667,0.11502
benchmarks/pms_crafted/maxclicque/random/max_clq_150-18-8493-3.clq.wcnf,1,0.05297,0.01024,0.00847,0.01871,0.01298,0.00667,0.11502
benchmarks/pms_crafted/maxclicque/random/max_clq_150-18-8493-4.clq.wcnf,1,0.05297,0.01201,0.00812,0.02013,0.01298,0.00667,0.11502
benchmarks/pms_crafted/maxclicque/random/max_clq_150-19-8940-1.clq.wcnf,1,0.06289,0.01006,0.00797,0.01803,0.01291,0.00667,0.12532
benchmarks/pms_crafted/maxclicque/random/max_clq_150-19-8940-2.clq.wcnf,1,0.06289,0.01132,0.00755,0.01887,0.01291,0.00667,0.12532
benchmarks/pms_crafted/maxclicque/random/max_clq_150-19-8940-3.clq.wcnf,1,0.06289,0.01216,0.00755,0.01971,0.01291,0.00667,0.12532
benchmarks/pms_crafted/maxclicque/random/max_clq_150-19-8940-4.clq.wcnf,1,0.06289,0.01048,0.00713,0.01761,0.01291,0.00667,0.12532
benchmarks/pms_crafted/maxclicque/random/max_clq_150-2-1341-1.clq.wcnf,1,0.01502,0.002,0.01212,0.01412,0.01323,0.00667,0.06128
benchmarks/pms_crafted/maxclicque/random/max_clq_150-2-1341-2.clq.wcnf,1,0.01502,0.0019,0.01242,0.01432,0.01323,0.00667,0.06128
benchmarks/pms_crafted/maxclicque/random/max_clq_150-2-1341-3.clq.wcnf,1,0.01502,0.002,0.01232,0.01432,0.01323,0.00667,0.06128
benchmarks/pms_crafted/maxclicque/random/max_clq_150-2-1341-4.clq.wcnf,1,0.01502,0.0021,0.01242,0.01452,0.01323,0.00667,0.06128
benchmarks/pms_crafted/maxclicque/random/max_clq_150-20-9387-1.clq.wcnf,1,0.0774,0.01187,0.00671,0.01858,0.01282,0.00667,0.13899
benchmarks/pms_crafted/maxclicque/random/max_clq_150-20-9387-2.clq.wcnf,1,0.0774,0.01135,0.00722,0.01858,0.01282,0.00667,0.13899
benchmarks/pms_crafted/maxclicque/random/max_clq_150-20-9387-3.clq.wcnf,1,0.0774,0.01084,0.00722,0.01806,0.01282,0.00667,0.13899
benchmarks/pms_crafted/maxclicque/random/max_clq_150-20-9387-4.clq.wcnf,1,0.0774,0.01084,0.00722,0.01806,0.01282,0.00667,0.13899
benchmarks/pms_crafted/maxclicque/random/max_clq_150-21-9834-1.clq.wcnf,1,0.1006,0.01408,0.00738,0.02146,0.01266,0.00667,0.15837
benchmarks/pms_crafted/maxclicque/random/max_clq_150-21-9834-2.clq.wcnf,1,0.1006,0.01341,0.00604,0.01945,0.01266,0.00667,0.15837
benchmarks/pms_crafted/maxclicque/random/max_clq_150-21-9834-3.clq.wcnf,1,0.1006,0.0161,0.00469,0.02079,0.01266,0.00667,0.15837
benchmarks/pms_crafted/maxclicque/random/max_clq_150-21-9834-4.clq.wcnf,1,0.1006,0.01073,0.00738,0.01811,0.01266,0.00667,0.15837
benchmarks/pms_crafted/maxclicque/random/max_clq_150-22-10281-1.clq.wcnf,1,0.14368,0.01533,0.00575,0.02107,0.01238,0.00667,0.18895
benchmarks/pms_crafted/maxclicque/random/max_clq_150-22-10281-2.clq.wcnf,1,0.14368,0.01628,0.00575,0.02203,0.01238,0.00667,0.18895
benchmarks/pms_crafted/maxclicque/random/max_clq_150-22-10281-3.clq.wcnf,1,0.14368,0.01916,0.00287,0.02203,0.01238,0.00667,0.18895
benchmarks/pms_crafted/maxclicque/random/max_clq_150-22-10281-4.clq.wcnf,1,0.14368,0.01628,0.00383,0.02011,0.01238,0.00667,0.18895
benchmarks/pms_crafted/maxclicque/random/max_clq_150-23-10728-1.clq.wcnf,1,0.25126,0.01843,0.00168,0.0201,0.01166,0.00667,0.24803
benchmarks/pms_crafted/maxclicque/random/max_clq_150-23-10728-2.clq.wcnf,1,0.25126,0.02178,0.00168,0.02345,0.01166,0.00667,0.24803
benchmarks/pms_crafted/maxclicque/random/max_clq_150-23-10728-3.clq.wcnf,1,0.25126,0.01843,0.00335,0.02178,0.01166,0.00667,0.24803
benchmarks/pms_crafted/maxclicque/random/max_clq_150-23-10728-4.clq.wcnf,1,0.25126,0.0201,0.00335,0.02345,0.01166,0.00667,0.24803
benchmarks/pms_crafted/maxclicque/random/max_clq_150-3-1788-1.clq.wcnf,1,0.01573,0.00231,0.01216,0.01447,0.01323,0.00667,0.0627
benchmarks/pms_crafted/maxclicque/random/max_clq_150-3-1788-2.clq.wcnf,1,0.01573,0.0022,0.01227,0.01447,0.01323,0.00667,0.0627
benchmarks/pms_crafted/maxclicque/random/max_clq_150-3-1788-3.clq.wcnf,1,0.01573,0.00304,0.01174,0.01478,0.01323,0.00667,0.0627
benchmarks/pms_crafted/maxclicque/random/max_clq_150-3-1788-4.clq.wcnf,1,0.01573,0.00262,0.01174,0.01437,0.01323,0.00667,0.0627
benchmarks/pms_crafted/maxclicque/random/max_clq_150-4-2235-1.clq.wcnf,1,0.0165,0.0022,0.0121,0.0143,0.01322,0.00667,0.06421
benchmarks/pms_crafted/maxclicque/random/max_clq_150-4-2235-2.clq.wcnf,1,0.0165,0.00275,0.01166,0.01441,0.01322,0.00667,0.06421
benchmarks/pms_crafted/maxclicque/random/max_clq_150-4-2235-3.clq.wcnf,1,0.0165,0.00297,0.01177,0.01474,0.01322,0.00667,0.06421
benchmarks/pms_crafted/maxclicque/random/max_clq_150-4-2235-4.clq.wcnf,1,0.0165,0.00264,0.01188,0.01452,0.01322,0.00667,0.06421
benchmarks/pms_crafted/maxclicque/random/max_clq_150-5-2682-1.clq.wcnf,1,0.01736,0.0037,0.01157,0.01527,0.01322,0.00667,0.06586
benchmarks/pms_crafted/maxclicque/random/max_clq_150-5-2682-2.clq.wcnf,1,0.01736,0.00266,0.0118,0.01446,0.01322,0.00667,0.06586
benchmarks/pms_crafted/maxclicque/random/max_clq_150-5-2682-3.clq.wcnf,1,0.01736,0.00266,0.01192,0.01458,0.01322,0.00667,0.06586
benchmarks/pms_crafted/maxclicque/random/max_clq_150-5-2682-4.clq.wcnf,1,0.01736,0.00359,0.01134,0.01493,0.01322,0.00667,0.06586
benchmarks/pms_crafted/maxclicque/random/max_clq_150-6-3129-1.clq.wcnf,1,0.0183,0.00281,0.01184,0.01464,0.01321,0.00667,0.06763
benchmarks/pms_crafted/maxclicque/random/max_clq_150-6-3129-2.clq.wcnf,1,0.0183,0.00366,0.01147,0.01513,0.01321,0.00667,0.06763
benchmarks/pms_crafted/maxclicque/random/max_clq_150-6-3129-3.clq.wcnf,1,0.0183,0.00329,0.01159,0.01489,0.01321,0.00667,0.06763
benchmarks/pms_crafted/maxclicque/random/max_clq_150-6-3129-4.clq.wcnf,1,0.0183,0.00317,0.01159,0.01476,0.01321,0.00667,0.06763
benchmarks/pms_crafted/maxclicque/random/max_clq_150-7-3576-1.clq.wcnf,1,0.01936,0.00413,0.0111,0.01523,0.01321,0.00667,0.06955
benchmarks/pms_crafted/maxclicque/random/max_clq_150-7-3576-2.clq.wcnf,1,0.01936,0.004,0.01084,0.01484,0.01321,0.00667,0.06955
benchmarks/pms_crafted/maxclicque/random/max_clq_150-7-3576-3.clq.wcnf,1,0.01936,0.00426,0.01123,0.01549,0.01321,0.00667,0.06955
benchmarks/pms_crafted/maxclicque/random/max_clq_150-7-3576-4.clq.wcnf,1,0.01936,0.00348,0.01161,0.0151,0.01321,0.00667,0.06955
benchmarks/pms_crafted/maxclicque/random/max_clq_150-8-4023-1.clq.wcnf,1,0.02054,0.00329,0.0115,0.01479,0.0132,0.00667,0.07166
benchmarks/pms_crafted/maxclicque/random/max_clq_150-8-4023-2.clq.wcnf,1,0.02054,0.00466,0.01096,0.01561,0.0132,0.00667,0.07166
benchmarks/pms_crafted/maxclicque/random/max_clq_150-8-4023-3.clq.wcnf,1,0.02054,0.00411,0.01082,0.01493,0.0132,0.00667,0.07166
benchmarks/pms_crafted/maxclicque/random/max_clq_150-8-4023-4.clq.wcnf,1,0.02054,0.00356,0.01123,0.01479,0.0132,0.00667,0.07166
benchmarks/pms_crafted/maxclicque/random/max_clq_150-9-4470-1.clq.wcnf,1,0.02188,0.00496,0.01109,0.01605,0.01319,0.00667,0.07395
benchmarks/pms_crafted/maxclicque/random/max_clq_150-9-4470-2.clq.wcnf,1,0.02188,0.00452,0.0108,0.01532,0.01319,0.00667,0.07395
benchmarks/pms_crafted/maxclicque/random/max_clq_150-9-4470-3.clq.wcnf,1,0.02188,0.00511,0.01021,0.01532,0.01319,0.00667,0.07395
benchmarks/pms_crafted/maxclicque/random/max_clq_150-9-4470-4.clq.wcnf,1,0.02188,0.00423,0.01123,0.01546,0.01319,0.00667,0.07395
benchmarks/pms_crafted/maxclicque/structured/brock200_1.clq.wcnf,1,0.03798,0.00665,0.00665,0.01329,0.00981,0.005,0.09743
benchmarks/pms_crafted/maxclicque/structured/brock200_2.clq.wcnf,1,0.01956,0.00352,0.00841,0.01193,0.0099,0.005,0.06991
benchmarks/pms_crafted/maxclicque/structured/brock200_3.clq.wcnf,1,0.02484,0.00435,0.0082,0.01254,0.00988,0.005,0.07879
benchmarks/pms_crafted/maxclicque/structured/brock200_4.clq.wcnf,1,0.02853,0.00499,0.00756,0.01255,0.00986,0.005,0.08444
benchmarks/pms_crafted/maxclicque/structured/brock400_1.clq.wcnf,1,0.01953,0.00234,0.00391,0.00625,0.00495,0.0025,0.06992
benchmarks/pms_crafted/maxclicque/structured/brock400_2.clq.wcnf,1,0.01959,0.00265,0.00353,0.00617,0.00495,0.0025,0.07002
benchmarks/pms_crafted/maxclicque/structured/brock400_3.clq.wcnf,1,0.01949,0.00229,0.0038,0.00609,0.00495,0.0025,0.06985
benchmarks/pms_crafted/maxclicque/structured/brock400_4.clq.wcnf,1,0.01957,0.0025,0.00362,0.00612,0.00495,0.0025,0.06999
benchmarks/pms_crafted/maxclicque/structured/brock800_1.clq.wcnf,1,0.00709,0.00074,0.00213,0.00286,0.00249,0.00125,0.04197
benchmarks/pms_crafted/maxclicque/structured/brock800_2.clq.wcnf,1,0.00713,0.00084,0.00208,0.00292,0.00249,0.00125,0.04209
benchmarks/pms_crafted/maxclicque/structured/brock800_3.clq.wcnf,1,0.00708,0.00074,0.00214,0.00288,0.00249,0.00125,0.04194
benchmarks/pms_crafted/maxclicque/structured/brock800_4.clq.wcnf,1,0.00709,0.00074,0.00208,0.00283,0.00249,0.00125,0.042
benchmarks/pms_crafted/maxclicque/structured/c-fat200-1.clq.wcnf,1,0.01077,0.00016,0.00986,0.01002,0.00994,0.005,0.05192
benchmarks/pms_crafted/maxclicque/structured/c-fat200-2.clq.wcnf,1,0.01186,0.00012,0.00984,0.00996,0.00994,0.005,0.05446
benchmarks/pms_crafted/maxclicque/structured/c-fat200-5.clq.wcnf,1,0.0172,0.00026,0.0098,0.01006,0.00991,0.005,0.06558
benchmarks/pms_crafted/maxclicque/structured/c-fat500-1.clq.wcnf,1,0.00414,0.00002,0.00397,0.004,0.00399,0.002,0.03209
benchmarks/pms_crafted/maxclicque/structured/c-fat500-10.clq.wcnf,1,0.00636,0.00004,0.00397,0.00401,0.00399,0.002,0.03991
benchmarks/pms_crafted/maxclicque/structured/c-fat500-2.clq.wcnf,1,0.00431,0.00003,0.00398,0.004,0.00399,0.002,0.03273
benchmarks/pms_crafted/maxclicque/structured/c-fat500-5.clq.wcnf,1,0.0049,0.00003,0.00397,0.004,0.00399,0.002,0.0351
benchmarks/pms_crafted/maxclicque/structured/hamming10-2.clq.wcnf,1,0.16667,0,0.00179,0.00179,0.00179,0.00098,0.20328
benchmarks/pms_crafted/maxclicque/structured/hamming10-4.clq.wcnf,1,0.0113,0,0.00194,0.00194,0.00194,0.00098,0.05314
benchmarks/pms_crafted/maxclicque/structured/hamming6-2.clq.wcnf,1,0.25,0,0.02734,0.02734,0.02734,0.01562,0.24744
benchmarks/pms_crafted/maxclicque/structured/hamming6-4.clq.wcnf,1,0.04651,0,0.03052,0.03052,0.03052,0.01562,0.1078
benchmarks/pms_crafted/maxclicque/structured/hamming8-2.clq.wcnf,1,0.2,0,0.00703,0.00703,0.00703,0.00391,0.22222
benchmarks/pms_crafted/maxclicque/structured/hamming8-4.clq.wcnf,1,0.02128,0,0.00773,0.00773,0.00773,0.00391,0.07294
benchmarks/pms_crafted/maxclicque/structured/johnson16-2-4.clq.wcnf,1,0.06667,0,0.01611,0.01611,0.01611,0.00833,0.12902
benchmarks/pms_crafted/maxclicque/structured/johnson32-2-4.clq.wcnf,1,0.03226,0,0.00397,0.00397,0.00397,0.00202,0.08977
benchmarks/pms_crafted/maxclicque/structured/johnson8-2-4.clq.wcnf,1,0.14286,0,0.06633,0.06633,0.06633,0.03571,0.18842
benchmarks/pms_crafted/maxclicque/structured/johnson8-4-4.clq.wcnf,1,0.11111,0,0.02698,0.02698,0.02698,0.01429,0.16638
benchmarks/pms_crafted/maxclicque/structured/keller4.clq.wcnf,1,0.03244,0.00417,0.00892,0.01309,0.01151,0.00585,0.09004
benchmarks/pms_crafted/maxclicque/structured/keller5.clq.wcnf,1,0.01028,0.00103,0.00183,0.00286,0.00257,0.00129,0.05063
benchmarks/pms_crafted/maxclicque/structured/MANN_a27.clq.wcnf,1,0.35,0.00926,0.0037,0.01296,0.00437,0.00265,0.28908
benchmarks/pms_crafted/maxclicque/structured/MANN_a45.clq.wcnf,1,0.34328,0.0063,0.00133,0.00763,0.0016,0.00097,0.28659
benchmarks/pms_crafted/maxclicque/structured/MANN_a81.clq.wcnf,1,0.33884,0.00378,0.00041,0.00418,0.0005,0.0003,0.28491
benchmarks/pms_crafted/maxclicque/structured/MANN_a9.clq.wcnf,1,0.38462,0.00855,0.03419,0.04274,0.0359,0.02222,0.30117
benchmarks/pms_crafted/maxclicque/structured/p_hat1000-1.clq.wcnf,1,0.00264,0.0008,0.00157,0.00237,0.00201,0.001,0.02579
benchmarks/pms_crafted/maxclicque/structured/p_hat1000-2.clq.wcnf,1,0.00391,0.00209,0.00092,0.003,0.002,0.001,0.03131
benchmarks/pms_crafted/maxclicque/structured/p_hat1000-3.clq.wcnf,1,0.00777,0.00243,0.00082,0.00325,0.00199,0.001,0.0442
benchmarks/pms_crafted/maxclicque/structured/p_hat300-1.clq.wcnf,1,0.00877,0.00319,0.00491,0.0081,0.00664,0.00333,0.04679
benchmarks/pms_crafted/maxclicque/structured/p_hat300-2.clq.wcnf,1,0.01292,0.00732,0.00306,0.01038,0.00662,0.00333,0.05684
benchmarks/pms_crafted/maxclicque/structured/p_hat300-3.clq.wcnf,1,0.02551,0.00842,0.00281,0.01122,0.00658,0.00333,0.07983
benchmarks/pms_crafted/maxclicque/structured/p_hat500-1.clq.wcnf,1,0.00534,0.00162,0.00316,0.00478,0.00399,0.002,0.03661
benchmarks/pms_crafted/maxclicque/structured/p_hat500-2.clq.wcnf,1,0.00803,0.00437,0.00178,0.00615,0.00398,0.002,0.04476
benchmarks/pms_crafted/maxclicque/structured/p_hat500-3.clq.wcnf,1,0.0159,0.00506,0.00153,0.00658,0.00397,0.002,0.06308
benchmarks/pms_crafted/maxclicque/structured/p_hat700-1.clq.wcnf,1,0.0038,0.00114,0.00225,0.00339,0.00286,0.00143,0.0308
benchmarks/pms_crafted/maxclicque/structured/p_hat700-2.clq.wcnf,1,0.00566,0.00309,0.0013,0.00439,0.00285,0.00143,0.03753
benchmarks/pms_crafted/maxclicque/structured/p_hat700-3.clq.wcnf,1,0.01123,0.00351,0.00117,0.00468,0.00284,0.00143,0.05305
benchmarks/pms_crafted/maxclicque/structured/san1000.clq.wcnf,1,0.004,0.00042,0.0018,0.00222,0.002,0.001,0.03166
benchmarks/pms_crafted/maxclicque/structured/san200_0.7_1.clq.wcnf,1,0.03241,0.00486,0.00729,0.01216,0.00984,0.005,0.09002
benchmarks/pms_crafted/maxclicque/structured/san200_0.7_2.clq.wcnf,1,0.03241,0.00989,0.00583,0.01572,0.00984,0.005,0.09002
benchmarks/pms_crafted/maxclicque/structured/san200_0.9_1.clq.wcnf,1,0.09132,0.01461,0.00411,0.01872,0.00954,0.005,0.15092
benchmarks/pms_crafted/maxclicque/structured/san200_0.9_2.clq.wcnf,1,0.09132,0.00868,0.00548,0.01416,0.00954,0.005,0.15092
