@RELATION 'FEATURE_VALUES_MaxSAT-2012-pms-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.OneRAttributeEval -S 1 -F 10 -B 6-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 2'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE horn NUMERIC
@ATTRIBUTE vcg_var_spread NUMERIC

@DATA
benchmarks/pms_crafted/maxclicque/random/max_clq_150-13-6258-4.clq.wcnf,1,0.0296,0.00671
benchmarks/pms_crafted/maxclicque/random/max_clq_150-14-6705-1.clq.wcnf,1,0.03247,0.00736
benchmarks/pms_crafted/maxclicque/random/max_clq_150-14-6705-2.clq.wcnf,1,0.03247,0.00736
benchmarks/pms_crafted/maxclicque/random/max_clq_150-14-6705-3.clq.wcnf,1,0.03247,0.00584
benchmarks/pms_crafted/maxclicque/random/max_clq_150-14-6705-4.clq.wcnf,1,0.03247,0.00801
benchmarks/pms_crafted/maxclicque/random/max_clq_150-15-7152-1.clq.wcnf,1,0.03595,0.00719
benchmarks/pms_crafted/maxclicque/random/max_clq_150-15-7152-2.clq.wcnf,1,0.03595,0.00575
benchmarks/pms_crafted/maxclicque/random/max_clq_150-15-7152-3.clq.wcnf,1,0.03595,0.00791
benchmarks/pms_crafted/maxclicque/random/max_clq_150-15-7152-4.clq.wcnf,1,0.03595,0.00719
benchmarks/pms_crafted/maxclicque/random/max_clq_150-16-7599-1.clq.wcnf,1,0.04026,0.00751
benchmarks/pms_crafted/maxclicque/random/max_clq_150-16-7599-2.clq.wcnf,1,0.04026,0.00778
benchmarks/pms_crafted/maxclicque/random/max_clq_150-16-7599-3.clq.wcnf,1,0.04026,0.00751
benchmarks/pms_crafted/maxclicque/random/max_clq_150-16-7599-4.clq.wcnf,1,0.04026,0.00725
benchmarks/pms_crafted/maxclicque/random/max_clq_150-17-8046-1.clq.wcnf,1,0.04575,0.00884
benchmarks/pms_crafted/maxclicque/random/max_clq_150-17-8046-2.clq.wcnf,1,0.04575,0.00854
benchmarks/pms_crafted/maxclicque/random/max_clq_150-17-8046-3.clq.wcnf,1,0.04575,0.00732
benchmarks/pms_crafted/maxclicque/random/max_clq_150-17-8046-4.clq.wcnf,1,0.04575,0.00823
benchmarks/pms_crafted/maxclicque/random/max_clq_150-18-8493-1.clq.wcnf,1,0.05297,0.00953
benchmarks/pms_crafted/maxclicque/random/max_clq_150-18-8493-2.clq.wcnf,1,0.05297,0.00953
benchmarks/pms_crafted/maxclicque/random/max_clq_150-18-8493-3.clq.wcnf,1,0.05297,0.01024
benchmarks/pms_crafted/maxclicque/random/max_clq_150-18-8493-4.clq.wcnf,1,0.05297,0.01201
benchmarks/pms_crafted/maxclicque/random/max_clq_150-19-8940-1.clq.wcnf,1,0.06289,0.01006
benchmarks/pms_crafted/maxclicque/random/max_clq_150-19-8940-2.clq.wcnf,1,0.06289,0.01132
benchmarks/pms_crafted/maxclicque/random/max_clq_150-19-8940-3.clq.wcnf,1,0.06289,0.01216
benchmarks/pms_crafted/maxclicque/random/max_clq_150-19-8940-4.clq.wcnf,1,0.06289,0.01048
benchmarks/pms_crafted/maxclicque/random/max_clq_150-2-1341-1.clq.wcnf,1,0.01502,0.002
benchmarks/pms_crafted/maxclicque/random/max_clq_150-2-1341-2.clq.wcnf,1,0.01502,0.0019
benchmarks/pms_crafted/maxclicque/random/max_clq_150-2-1341-3.clq.wcnf,1,0.01502,0.002
benchmarks/pms_crafted/maxclicque/random/max_clq_150-2-1341-4.clq.wcnf,1,0.01502,0.0021
benchmarks/pms_crafted/maxclicque/random/max_clq_150-20-9387-1.clq.wcnf,1,0.0774,0.01187
benchmarks/pms_crafted/maxclicque/random/max_clq_150-20-9387-2.clq.wcnf,1,0.0774,0.01135
benchmarks/pms_crafted/maxclicque/random/max_clq_150-20-9387-3.clq.wcnf,1,0.0774,0.01084
benchmarks/pms_crafted/maxclicque/random/max_clq_150-20-9387-4.clq.wcnf,1,0.0774,0.01084
benchmarks/pms_crafted/maxclicque/random/max_clq_150-21-9834-1.clq.wcnf,1,0.1006,0.01408
benchmarks/pms_crafted/maxclicque/random/max_clq_150-21-9834-2.clq.wcnf,1,0.1006,0.01341
benchmarks/pms_crafted/maxclicque/random/max_clq_150-21-9834-3.clq.wcnf,1,0.1006,0.0161
benchmarks/pms_crafted/maxclicque/random/max_clq_150-21-9834-4.clq.wcnf,1,0.1006,0.01073
benchmarks/pms_crafted/maxclicque/random/max_clq_150-22-10281-1.clq.wcnf,1,0.14368,0.01533
benchmarks/pms_crafted/maxclicque/random/max_clq_150-22-10281-2.clq.wcnf,1,0.14368,0.01628
benchmarks/pms_crafted/maxclicque/random/max_clq_150-22-10281-3.clq.wcnf,1,0.14368,0.01916
benchmarks/pms_crafted/maxclicque/random/max_clq_150-22-10281-4.clq.wcnf,1,0.14368,0.01628
benchmarks/pms_crafted/maxclicque/random/max_clq_150-23-10728-1.clq.wcnf,1,0.25126,0.01843
benchmarks/pms_crafted/maxclicque/random/max_clq_150-23-10728-2.clq.wcnf,1,0.25126,0.02178
benchmarks/pms_crafted/maxclicque/random/max_clq_150-23-10728-3.clq.wcnf,1,0.25126,0.01843
benchmarks/pms_crafted/maxclicque/random/max_clq_150-23-10728-4.clq.wcnf,1,0.25126,0.0201
benchmarks/pms_crafted/maxclicque/random/max_clq_150-3-1788-1.clq.wcnf,1,0.01573,0.00231
benchmarks/pms_crafted/maxclicque/random/max_clq_150-3-1788-2.clq.wcnf,1,0.01573,0.0022
benchmarks/pms_crafted/maxclicque/random/max_clq_150-3-1788-3.clq.wcnf,1,0.01573,0.00304
benchmarks/pms_crafted/maxclicque/random/max_clq_150-3-1788-4.clq.wcnf,1,0.01573,0.00262
benchmarks/pms_crafted/maxclicque/random/max_clq_150-4-2235-1.clq.wcnf,1,0.0165,0.0022
benchmarks/pms_crafted/maxclicque/random/max_clq_150-4-2235-2.clq.wcnf,1,0.0165,0.00275
benchmarks/pms_crafted/maxclicque/random/max_clq_150-4-2235-3.clq.wcnf,1,0.0165,0.00297
benchmarks/pms_crafted/maxclicque/random/max_clq_150-4-2235-4.clq.wcnf,1,0.0165,0.00264
benchmarks/pms_crafted/maxclicque/random/max_clq_150-5-2682-1.clq.wcnf,1,0.01736,0.0037
benchmarks/pms_crafted/maxclicque/random/max_clq_150-5-2682-2.clq.wcnf,1,0.01736,0.00266
benchmarks/pms_crafted/maxclicque/random/max_clq_150-5-2682-3.clq.wcnf,1,0.01736,0.00266
benchmarks/pms_crafted/maxclicque/random/max_clq_150-5-2682-4.clq.wcnf,1,0.01736,0.00359
benchmarks/pms_crafted/maxclicque/random/max_clq_150-6-3129-1.clq.wcnf,1,0.0183,0.00281
benchmarks/pms_crafted/maxclicque/random/max_clq_150-6-3129-2.clq.wcnf,1,0.0183,0.00366
benchmarks/pms_crafted/maxclicque/random/max_clq_150-6-3129-3.clq.wcnf,1,0.0183,0.00329
benchmarks/pms_crafted/maxclicque/random/max_clq_150-6-3129-4.clq.wcnf,1,0.0183,0.00317
benchmarks/pms_crafted/maxclicque/random/max_clq_150-7-3576-1.clq.wcnf,1,0.01936,0.00413
benchmarks/pms_crafted/maxclicque/random/max_clq_150-7-3576-2.clq.wcnf,1,0.01936,0.004
benchmarks/pms_crafted/maxclicque/random/max_clq_150-7-3576-3.clq.wcnf,1,0.01936,0.00426
benchmarks/pms_crafted/maxclicque/random/max_clq_150-7-3576-4.clq.wcnf,1,0.01936,0.00348
benchmarks/pms_crafted/maxclicque/random/max_clq_150-8-4023-1.clq.wcnf,1,0.02054,0.00329
benchmarks/pms_crafted/maxclicque/random/max_clq_150-8-4023-2.clq.wcnf,1,0.02054,0.00466
benchmarks/pms_crafted/maxclicque/random/max_clq_150-8-4023-3.clq.wcnf,1,0.02054,0.00411
benchmarks/pms_crafted/maxclicque/random/max_clq_150-8-4023-4.clq.wcnf,1,0.02054,0.00356
benchmarks/pms_crafted/maxclicque/random/max_clq_150-9-4470-1.clq.wcnf,1,0.02188,0.00496
benchmarks/pms_crafted/maxclicque/random/max_clq_150-9-4470-2.clq.wcnf,1,0.02188,0.00452
benchmarks/pms_crafted/maxclicque/random/max_clq_150-9-4470-3.clq.wcnf,1,0.02188,0.00511
benchmarks/pms_crafted/maxclicque/random/max_clq_150-9-4470-4.clq.wcnf,1,0.02188,0.00423
benchmarks/pms_crafted/maxclicque/structured/brock200_1.clq.wcnf,1,0.03798,0.00665
benchmarks/pms_crafted/maxclicque/structured/brock200_2.clq.wcnf,1,0.01956,0.00352
benchmarks/pms_crafted/maxclicque/structured/brock200_3.clq.wcnf,1,0.02484,0.00435
benchmarks/pms_crafted/maxclicque/structured/brock200_4.clq.wcnf,1,0.02853,0.00499
benchmarks/pms_crafted/maxclicque/structured/brock400_1.clq.wcnf,1,0.01953,0.00234
benchmarks/pms_crafted/maxclicque/structured/brock400_2.clq.wcnf,1,0.01959,0.00265
benchmarks/pms_crafted/maxclicque/structured/brock400_3.clq.wcnf,1,0.01949,0.00229
benchmarks/pms_crafted/maxclicque/structured/brock400_4.clq.wcnf,1,0.01957,0.0025
benchmarks/pms_crafted/maxclicque/structured/brock800_1.clq.wcnf,1,0.00709,0.00074
benchmarks/pms_crafted/maxclicque/structured/brock800_2.clq.wcnf,1,0.00713,0.00084
benchmarks/pms_crafted/maxclicque/structured/brock800_3.clq.wcnf,1,0.00708,0.00074
benchmarks/pms_crafted/maxclicque/structured/brock800_4.clq.wcnf,1,0.00709,0.00074
benchmarks/pms_crafted/maxclicque/structured/c-fat200-1.clq.wcnf,1,0.01077,0.00016
benchmarks/pms_crafted/maxclicque/structured/c-fat200-2.clq.wcnf,1,0.01186,0.00012
benchmarks/pms_crafted/maxclicque/structured/c-fat200-5.clq.wcnf,1,0.0172,0.00026
benchmarks/pms_crafted/maxclicque/structured/c-fat500-1.clq.wcnf,1,0.00414,0.00002
benchmarks/pms_crafted/maxclicque/structured/c-fat500-10.clq.wcnf,1,0.00636,0.00004
benchmarks/pms_crafted/maxclicque/structured/c-fat500-2.clq.wcnf,1,0.00431,0.00003
benchmarks/pms_crafted/maxclicque/structured/c-fat500-5.clq.wcnf,1,0.0049,0.00003
benchmarks/pms_crafted/maxclicque/structured/hamming10-2.clq.wcnf,1,0.16667,0
benchmarks/pms_crafted/maxclicque/structured/hamming10-4.clq.wcnf,1,0.0113,0
benchmarks/pms_crafted/maxclicque/structured/hamming6-2.clq.wcnf,1,0.25,0
benchmarks/pms_crafted/maxclicque/structured/hamming6-4.clq.wcnf,1,0.04651,0
benchmarks/pms_crafted/maxclicque/structured/hamming8-2.clq.wcnf,1,0.2,0
benchmarks/pms_crafted/maxclicque/structured/hamming8-4.clq.wcnf,1,0.02128,0
benchmarks/pms_crafted/maxclicque/structured/johnson16-2-4.clq.wcnf,1,0.06667,0
benchmarks/pms_crafted/maxclicque/structured/johnson32-2-4.clq.wcnf,1,0.03226,0
benchmarks/pms_crafted/maxclicque/structured/johnson8-2-4.clq.wcnf,1,0.14286,0
benchmarks/pms_crafted/maxclicque/structured/johnson8-4-4.clq.wcnf,1,0.11111,0
benchmarks/pms_crafted/maxclicque/structured/keller4.clq.wcnf,1,0.03244,0.00417
benchmarks/pms_crafted/maxclicque/structured/keller5.clq.wcnf,1,0.01028,0.00103
benchmarks/pms_crafted/maxclicque/structured/MANN_a27.clq.wcnf,1,0.35,0.00926
benchmarks/pms_crafted/maxclicque/structured/MANN_a45.clq.wcnf,1,0.34328,0.0063
benchmarks/pms_crafted/maxclicque/structured/MANN_a81.clq.wcnf,1,0.33884,0.00378
benchmarks/pms_crafted/maxclicque/structured/MANN_a9.clq.wcnf,1,0.38462,0.00855
benchmarks/pms_crafted/maxclicque/structured/p_hat1000-1.clq.wcnf,1,0.00264,0.0008
benchmarks/pms_crafted/maxclicque/structured/p_hat1000-2.clq.wcnf,1,0.00391,0.00209
benchmarks/pms_crafted/maxclicque/structured/p_hat1000-3.clq.wcnf,1,0.00777,0.00243
benchmarks/pms_crafted/maxclicque/structured/p_hat300-1.clq.wcnf,1,0.00877,0.00319
benchmarks/pms_crafted/maxclicque/structured/p_hat300-2.clq.wcnf,1,0.01292,0.00732
benchmarks/pms_crafted/maxclicque/structured/p_hat300-3.clq.wcnf,1,0.02551,0.00842
benchmarks/pms_crafted/maxclicque/structured/p_hat500-1.clq.wcnf,1,0.00534,0.00162
benchmarks/pms_crafted/maxclicque/structured/p_hat500-2.clq.wcnf,1,0.00803,0.00437
benchmarks/pms_crafted/maxclicque/structured/p_hat500-3.clq.wcnf,1,0.0159,0.00506
benchmarks/pms_crafted/maxclicque/structured/p_hat700-1.clq.wcnf,1,0.0038,0.00114
benchmarks/pms_crafted/maxclicque/structured/p_hat700-2.clq.wcnf,1,0.00566,0.00309
benchmarks/pms_crafted/maxclicque/structured/p_hat700-3.clq.wcnf,1,0.01123,0.00351
benchmarks/pms_crafted/maxclicque/structured/san1000.clq.wcnf,1,0.004,0.00042
benchmarks/pms_crafted/maxclicque/structured/san200_0.7_1.clq.wcnf,1,0.03241,0.00486
benchmarks/pms_crafted/maxclicque/structured/san200_0.7_2.clq.wcnf,1,0.03241,0.00989
benchmarks/pms_crafted/maxclicque/structured/san200_0.9_1.clq.wcnf,1,0.09132,0.01461
benchmarks/pms_crafted/maxclicque/structured/san200_0.9_2.clq.wcnf,1,0.09132,0.00868
benchmarks/pms_crafted/maxclicque/structured/san200_0.9_3.clq.wcnf,1,0.09132,0.00959
benchmarks/pms_crafted/maxclicque/structured/san400_0.5_1.clq.wcnf,1,0.00993,0.00127
benchmarks/pms_crafted/maxclicque/structured/san400_0.7_1.clq.wcnf,1,0.01643,0.00181
benchmarks/pms_crafted/maxclicque/structured/san400_0.7_2.clq.wcnf,1,0.01643,0.00193
benchmarks/pms_crafted/maxclicque/structured/san400_0.7_3.clq.wcnf,1,0.01643,0.00234
benchmarks/pms_crafted/maxclicque/structured/san400_0.9_1.clq.wcnf,1,0.04773,0.00394
benchmarks/pms_crafted/maxclicque/structured/sanr200_0.7.clq.wcnf,1,0.03209,0.00658
benchmarks/pms_crafted/maxclicque/structured/sanr200_0.9.clq.wcnf,1,0.08941,0.01028
benchmarks/pms_crafted/maxclicque/structured/sanr400_0.5.clq.wcnf,1,0.00995,0.00179
benchmarks/pms_crafted/maxclicque/structured/sanr400_0.7.clq.wcnf,1,0.01644,0.00238
benchmarks/pms_crafted/maxone/3sat/cnf3.150.250.832706.cnf.wcnf,1,0.6625,0.03
benchmarks/pms_crafted/maxone/3sat/cnf3.150.250.832707.cnf.wcnf,1,0.69,0.0325
benchmarks/pms_crafted/maxone/3sat/cnf3.150.250.832708.cnf.wcnf,1,0.7075,0.03
benchmarks/pms_crafted/maxone/3sat/cnf3.150.250.832709.cnf.wcnf,1,0.6775,0.025
benchmarks/pms_crafted/maxone/3sat/cnf3.150.250.832710.cnf.wcnf,1,0.69,0.0275
benchmarks/pms_crafted/maxone/3sat/cnf3.150.250.832711.cnf.wcnf,1,0.6925,0.0275
benchmarks/pms_crafted/maxone/3sat/cnf3.150.250.832712.cnf.wcnf,1,0.695,0.025
benchmarks/pms_crafted/maxone/3sat/cnf3.150.250.832713.cnf.wcnf,1,0.69,0.0275
benchmarks/pms_crafted/maxone/3sat/cnf3.150.250.832714.cnf.wcnf,1,0.69,0.03
benchmarks/pms_crafted/maxone/3sat/cnf3.150.250.832715.cnf.wcnf,1,0.66,0.025
benchmarks/pms_crafted/maxone/3sat/cnf3.150.300.195561.cnf.wcnf,1,0.66889,0.03111
benchmarks/pms_crafted/maxone/3sat/cnf3.150.300.195562.cnf.wcnf,1,0.69778,0.02667
benchmarks/pms_crafted/maxone/3sat/cnf3.150.300.195563.cnf.wcnf,1,0.63778,0.02667
benchmarks/pms_crafted/maxone/3sat/cnf3.150.300.195564.cnf.wcnf,1,0.66889,0.02667
benchmarks/pms_crafted/maxone/3sat/cnf3.150.300.195565.cnf.wcnf,1,0.67333,0.02667
benchmarks/pms_crafted/maxone/3sat/cnf3.150.300.195566.cnf.wcnf,1,0.67111,0.02667
benchmarks/pms_crafted/maxone/3sat/cnf3.150.300.195567.cnf.wcnf,1,0.66222,0.02667
benchmarks/pms_crafted/maxone/3sat/cnf3.150.300.195568.cnf.wcnf,1,0.63778,0.02667
benchmarks/pms_crafted/maxone/3sat/cnf3.150.300.195569.cnf.wcnf,1,0.64222,0.02444
benchmarks/pms_crafted/maxone/3sat/cnf3.150.300.195570.cnf.wcnf,1,0.65556,0.02667
benchmarks/pms_crafted/maxone/3sat/cnf3.150.350.558416.cnf.wcnf,1,0.694,0.028
benchmarks/pms_crafted/maxone/3sat/cnf3.150.350.558417.cnf.wcnf,1,0.636,0.026
benchmarks/pms_crafted/maxone/3sat/cnf3.150.350.558418.cnf.wcnf,1,0.634,0.024
benchmarks/pms_crafted/maxone/3sat/cnf3.150.350.558419.cnf.wcnf,1,0.634,0.04
benchmarks/pms_crafted/maxone/3sat/cnf3.150.350.558420.cnf.wcnf,1,0.664,0.026
benchmarks/pms_crafted/maxone/3sat/cnf3.150.350.558421.cnf.wcnf,1,0.654,0.028
benchmarks/pms_crafted/maxone/3sat/cnf3.150.350.558422.cnf.wcnf,1,0.654,0.024
benchmarks/pms_crafted/maxone/3sat/cnf3.150.350.558423.cnf.wcnf,1,0.654,0.028
benchmarks/pms_crafted/maxone/3sat/cnf3.150.350.558424.cnf.wcnf,1,0.652,0.024
benchmarks/pms_crafted/maxone/3sat/cnf3.150.350.558425.cnf.wcnf,1,0.648,0.028
benchmarks/pms_crafted/maxone/3sat/cnf3.150.400.921271.cnf.wcnf,1,0.63636,0.02909
benchmarks/pms_crafted/maxone/3sat/cnf3.150.400.921272.cnf.wcnf,1,0.63273,0.02545
benchmarks/pms_crafted/maxone/3sat/cnf3.150.400.921273.cnf.wcnf,1,0.64,0.02364
benchmarks/pms_crafted/maxone/3sat/cnf3.150.400.921274.cnf.wcnf,1,0.62545,0.02727
benchmarks/pms_crafted/maxone/3sat/cnf3.150.400.921275.cnf.wcnf,1,0.63091,0.02727
benchmarks/pms_crafted/maxone/3sat/cnf3.150.400.921276.cnf.wcnf,1,0.64182,0.02182
benchmarks/pms_crafted/maxone/3sat/cnf3.150.400.921277.cnf.wcnf,1,0.65091,0.02909
benchmarks/pms_crafted/maxone/3sat/cnf3.150.400.921278.cnf.wcnf,1,0.64545,0.02545
benchmarks/pms_crafted/maxone/3sat/cnf3.150.400.921279.cnf.wcnf,1,0.60182,0.02364
benchmarks/pms_crafted/maxone/3sat/cnf3.150.400.921280.cnf.wcnf,1,0.63455,0.02909
benchmarks/pms_crafted/maxone/3sat/cnf3.150.450.284126.cnf.wcnf,1,0.63333,0.02167
benchmarks/pms_crafted/maxone/3sat/cnf3.150.450.284127.cnf.wcnf,1,0.61,0.02333
benchmarks/pms_crafted/maxone/3sat/cnf3.150.450.284128.cnf.wcnf,1,0.62333,0.03167
benchmarks/pms_crafted/maxone/3sat/cnf3.150.450.284129.cnf.wcnf,1,0.63333,0.02833
benchmarks/pms_crafted/maxone/3sat/cnf3.150.450.284130.cnf.wcnf,1,0.62333,0.02667
benchmarks/pms_crafted/maxone/3sat/cnf3.150.450.284131.cnf.wcnf,1,0.57833,0.025
benchmarks/pms_crafted/maxone/3sat/cnf3.150.450.284132.cnf.wcnf,1,0.62,0.02167
benchmarks/pms_crafted/maxone/3sat/cnf3.150.450.284133.cnf.wcnf,1,0.64333,0.02667
benchmarks/pms_crafted/maxone/3sat/cnf3.150.450.284134.cnf.wcnf,1,0.63833,0.025
benchmarks/pms_crafted/maxone/3sat/cnf3.150.450.284135.cnf.wcnf,1,0.63167,0.025
benchmarks/pms_crafted/maxone/3sat/cnf3.150.500.646981.cnf.wcnf,1,0.64,0.02154
benchmarks/pms_crafted/maxone/3sat/cnf3.150.500.646982.cnf.wcnf,1,0.62154,0.02769
benchmarks/pms_crafted/maxone/3sat/cnf3.150.500.646983.cnf.wcnf,1,0.60923,0.02154
benchmarks/pms_crafted/maxone/3sat/cnf3.150.500.646984.cnf.wcnf,1,0.63231,0.02462
benchmarks/pms_crafted/maxone/3sat/cnf3.150.500.646985.cnf.wcnf,1,0.64615,0.02923
benchmarks/pms_crafted/maxone/3sat/cnf3.150.500.646986.cnf.wcnf,1,0.62615,0.03077
benchmarks/pms_crafted/maxone/3sat/cnf3.150.500.646987.cnf.wcnf,1,0.59692,0.02308
benchmarks/pms_crafted/maxone/3sat/cnf3.150.500.646988.cnf.wcnf,1,0.63077,0.03077
benchmarks/pms_crafted/maxone/3sat/cnf3.150.500.646989.cnf.wcnf,1,0.63538,0.02615
benchmarks/pms_crafted/maxone/3sat/cnf3.150.500.646990.cnf.wcnf,1,0.61231,0.02615
benchmarks/pms_crafted/maxone/3sat/cnf3.150.550.009836.cnf.wcnf,1,0.59143,0.02286
benchmarks/pms_crafted/maxone/3sat/cnf3.150.550.009837.cnf.wcnf,1,0.59857,0.01714
benchmarks/pms_crafted/maxone/3sat/cnf3.150.550.009838.cnf.wcnf,1,0.60286,0.02429
benchmarks/pms_crafted/maxone/3sat/cnf3.150.550.009839.cnf.wcnf,1,0.57857,0.02
benchmarks/pms_crafted/maxone/3sat/cnf3.150.550.009840.cnf.wcnf,1,0.60714,0.02429
benchmarks/pms_crafted/maxone/3sat/cnf3.150.550.009841.cnf.wcnf,1,0.65571,0.02857
benchmarks/pms_crafted/maxone/3sat/cnf3.150.550.009842.cnf.wcnf,1,0.60714,0.02286
benchmarks/pms_crafted/maxone/3sat/cnf3.150.550.009843.cnf.wcnf,1,0.60571,0.02429
benchmarks/pms_crafted/maxone/3sat/cnf3.150.550.009844.cnf.wcnf,1,0.60286,0.02429
benchmarks/pms_crafted/maxone/3sat/cnf3.150.550.009845.cnf.wcnf,1,0.62714,0.02286
benchmarks/pms_crafted/maxone/3sat/cnf3.150.600.372691.cnf.wcnf,1,0.61333,0.02133
benchmarks/pms_crafted/maxone/3sat/cnf3.150.600.372692.cnf.wcnf,1,0.59467,0.028
benchmarks/pms_crafted/maxone/3sat/cnf3.150.600.372693.cnf.wcnf,1,0.604,0.02533
benchmarks/pms_crafted/maxone/3sat/cnf3.150.600.372694.cnf.wcnf,1,0.592,0.02267
benchmarks/pms_crafted/maxone/3sat/cnf3.150.600.372695.cnf.wcnf,1,0.60933,0.024
benchmarks/pms_crafted/maxone/3sat/cnf3.150.600.372696.cnf.wcnf,1,0.60133,0.02533
