@RELATION 'FEATURE_VALUES_MaxSAT-2012-pms-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.GainRatioAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 1'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE horn NUMERIC

@DATA
benchmarks/pms_crafted/job-shop/la04-567-0696.wcnf,1,0.59687
benchmarks/pms_crafted/job-shop/orb08-894-1058.wcnf,1,0.59319
benchmarks/pms_crafted/maxclicque/random/max_clq_150-0-447-1.clq.wcnf,1,0.01379
benchmarks/pms_crafted/maxclicque/random/max_clq_150-0-447-2.clq.wcnf,1,0.01379
benchmarks/pms_crafted/maxclicque/random/max_clq_150-0-447-3.clq.wcnf,1,0.01379
benchmarks/pms_crafted/maxclicque/random/max_clq_150-0-447-4.clq.wcnf,1,0.01379
benchmarks/pms_crafted/maxclicque/random/max_clq_150-1-894-1.clq.wcnf,1,0.01438
benchmarks/pms_crafted/maxclicque/random/max_clq_150-1-894-2.clq.wcnf,1,0.01438
benchmarks/pms_crafted/maxclicque/random/max_clq_150-1-894-3.clq.wcnf,1,0.01438
benchmarks/pms_crafted/maxclicque/random/max_clq_150-1-894-4.clq.wcnf,1,0.01438
benchmarks/pms_crafted/maxclicque/random/max_clq_150-10-4917-1.clq.wcnf,1,0.02341
benchmarks/pms_crafted/maxclicque/random/max_clq_150-10-4917-2.clq.wcnf,1,0.02341
benchmarks/pms_crafted/maxclicque/random/max_clq_150-10-4917-3.clq.wcnf,1,0.02341
benchmarks/pms_crafted/maxclicque/random/max_clq_150-10-4917-4.clq.wcnf,1,0.02341
benchmarks/pms_crafted/maxclicque/random/max_clq_150-11-5364-1.clq.wcnf,1,0.02516
benchmarks/pms_crafted/maxclicque/random/max_clq_150-11-5364-2.clq.wcnf,1,0.02516
benchmarks/pms_crafted/maxclicque/random/max_clq_150-11-5364-3.clq.wcnf,1,0.02516
benchmarks/pms_crafted/maxclicque/random/max_clq_150-11-5364-4.clq.wcnf,1,0.02516
benchmarks/pms_crafted/maxclicque/random/max_clq_150-12-5811-1.clq.wcnf,1,0.0272
benchmarks/pms_crafted/maxclicque/random/max_clq_150-12-5811-2.clq.wcnf,1,0.0272
benchmarks/pms_crafted/maxclicque/random/max_clq_150-12-5811-3.clq.wcnf,1,0.0272
benchmarks/pms_crafted/maxclicque/random/max_clq_150-12-5811-4.clq.wcnf,1,0.0272
benchmarks/pms_crafted/maxclicque/random/max_clq_150-13-6258-1.clq.wcnf,1,0.0296
benchmarks/pms_crafted/maxclicque/random/max_clq_150-13-6258-2.clq.wcnf,1,0.0296
benchmarks/pms_crafted/maxclicque/random/max_clq_150-13-6258-3.clq.wcnf,1,0.0296
benchmarks/pms_crafted/maxclicque/random/max_clq_150-13-6258-4.clq.wcnf,1,0.0296
benchmarks/pms_crafted/maxclicque/random/max_clq_150-14-6705-1.clq.wcnf,1,0.03247
benchmarks/pms_crafted/maxclicque/random/max_clq_150-14-6705-2.clq.wcnf,1,0.03247
benchmarks/pms_crafted/maxclicque/random/max_clq_150-14-6705-3.clq.wcnf,1,0.03247
benchmarks/pms_crafted/maxclicque/random/max_clq_150-14-6705-4.clq.wcnf,1,0.03247
benchmarks/pms_crafted/maxclicque/random/max_clq_150-15-7152-1.clq.wcnf,1,0.03595
benchmarks/pms_crafted/maxclicque/random/max_clq_150-15-7152-2.clq.wcnf,1,0.03595
benchmarks/pms_crafted/maxclicque/random/max_clq_150-15-7152-3.clq.wcnf,1,0.03595
benchmarks/pms_crafted/maxclicque/random/max_clq_150-15-7152-4.clq.wcnf,1,0.03595
benchmarks/pms_crafted/maxclicque/random/max_clq_150-16-7599-1.clq.wcnf,1,0.04026
benchmarks/pms_crafted/maxclicque/random/max_clq_150-16-7599-2.clq.wcnf,1,0.04026
benchmarks/pms_crafted/maxclicque/random/max_clq_150-16-7599-3.clq.wcnf,1,0.04026
benchmarks/pms_crafted/maxclicque/random/max_clq_150-16-7599-4.clq.wcnf,1,0.04026
benchmarks/pms_crafted/maxclicque/random/max_clq_150-17-8046-1.clq.wcnf,1,0.04575
benchmarks/pms_crafted/maxclicque/random/max_clq_150-17-8046-2.clq.wcnf,1,0.04575
benchmarks/pms_crafted/maxclicque/random/max_clq_150-17-8046-3.clq.wcnf,1,0.04575
benchmarks/pms_crafted/maxclicque/random/max_clq_150-17-8046-4.clq.wcnf,1,0.04575
benchmarks/pms_crafted/maxclicque/random/max_clq_150-18-8493-1.clq.wcnf,1,0.05297
benchmarks/pms_crafted/maxclicque/random/max_clq_150-18-8493-2.clq.wcnf,1,0.05297
benchmarks/pms_crafted/maxclicque/random/max_clq_150-18-8493-3.clq.wcnf,1,0.05297
benchmarks/pms_crafted/maxclicque/random/max_clq_150-18-8493-4.clq.wcnf,1,0.05297
benchmarks/pms_crafted/maxclicque/random/max_clq_150-19-8940-1.clq.wcnf,1,0.06289
benchmarks/pms_crafted/maxclicque/random/max_clq_150-19-8940-2.clq.wcnf,1,0.06289
benchmarks/pms_crafted/maxclicque/random/max_clq_150-19-8940-3.clq.wcnf,1,0.06289
benchmarks/pms_crafted/maxclicque/random/max_clq_150-19-8940-4.clq.wcnf,1,0.06289
benchmarks/pms_crafted/maxclicque/random/max_clq_150-2-1341-1.clq.wcnf,1,0.01502
benchmarks/pms_crafted/maxclicque/random/max_clq_150-2-1341-2.clq.wcnf,1,0.01502
benchmarks/pms_crafted/maxclicque/random/max_clq_150-2-1341-3.clq.wcnf,1,0.01502
benchmarks/pms_crafted/maxclicque/random/max_clq_150-2-1341-4.clq.wcnf,1,0.01502
benchmarks/pms_crafted/maxclicque/random/max_clq_150-20-9387-1.clq.wcnf,1,0.0774
benchmarks/pms_crafted/maxclicque/random/max_clq_150-20-9387-2.clq.wcnf,1,0.0774
benchmarks/pms_crafted/maxclicque/random/max_clq_150-20-9387-3.clq.wcnf,1,0.0774
benchmarks/pms_crafted/maxclicque/random/max_clq_150-20-9387-4.clq.wcnf,1,0.0774
benchmarks/pms_crafted/maxclicque/random/max_clq_150-21-9834-1.clq.wcnf,1,0.1006
benchmarks/pms_crafted/maxclicque/random/max_clq_150-21-9834-2.clq.wcnf,1,0.1006
benchmarks/pms_crafted/maxclicque/random/max_clq_150-21-9834-3.clq.wcnf,1,0.1006
benchmarks/pms_crafted/maxclicque/random/max_clq_150-21-9834-4.clq.wcnf,1,0.1006
benchmarks/pms_crafted/maxclicque/random/max_clq_150-22-10281-1.clq.wcnf,1,0.14368
benchmarks/pms_crafted/maxclicque/random/max_clq_150-22-10281-2.clq.wcnf,1,0.14368
benchmarks/pms_crafted/maxclicque/random/max_clq_150-22-10281-3.clq.wcnf,1,0.14368
benchmarks/pms_crafted/maxclicque/random/max_clq_150-22-10281-4.clq.wcnf,1,0.14368
benchmarks/pms_crafted/maxclicque/random/max_clq_150-23-10728-1.clq.wcnf,1,0.25126
benchmarks/pms_crafted/maxclicque/random/max_clq_150-23-10728-2.clq.wcnf,1,0.25126
benchmarks/pms_crafted/maxclicque/random/max_clq_150-23-10728-3.clq.wcnf,1,0.25126
benchmarks/pms_crafted/maxclicque/random/max_clq_150-23-10728-4.clq.wcnf,1,0.25126
benchmarks/pms_crafted/maxclicque/random/max_clq_150-3-1788-1.clq.wcnf,1,0.01573
benchmarks/pms_crafted/maxclicque/random/max_clq_150-3-1788-2.clq.wcnf,1,0.01573
benchmarks/pms_crafted/maxclicque/random/max_clq_150-3-1788-3.clq.wcnf,1,0.01573
benchmarks/pms_crafted/maxclicque/random/max_clq_150-3-1788-4.clq.wcnf,1,0.01573
benchmarks/pms_crafted/maxclicque/random/max_clq_150-4-2235-1.clq.wcnf,1,0.0165
benchmarks/pms_crafted/maxclicque/random/max_clq_150-4-2235-2.clq.wcnf,1,0.0165
benchmarks/pms_crafted/maxclicque/random/max_clq_150-4-2235-3.clq.wcnf,1,0.0165
benchmarks/pms_crafted/maxclicque/random/max_clq_150-4-2235-4.clq.wcnf,1,0.0165
benchmarks/pms_crafted/maxclicque/random/max_clq_150-5-2682-1.clq.wcnf,1,0.01736
benchmarks/pms_crafted/maxclicque/random/max_clq_150-5-2682-2.clq.wcnf,1,0.01736
benchmarks/pms_crafted/maxclicque/random/max_clq_150-5-2682-3.clq.wcnf,1,0.01736
benchmarks/pms_crafted/maxclicque/random/max_clq_150-5-2682-4.clq.wcnf,1,0.01736
benchmarks/pms_crafted/maxclicque/random/max_clq_150-6-3129-1.clq.wcnf,1,0.0183
benchmarks/pms_crafted/maxclicque/random/max_clq_150-6-3129-2.clq.wcnf,1,0.0183
benchmarks/pms_crafted/maxclicque/random/max_clq_150-6-3129-3.clq.wcnf,1,0.0183
benchmarks/pms_crafted/maxclicque/random/max_clq_150-6-3129-4.clq.wcnf,1,0.0183
benchmarks/pms_crafted/maxclicque/random/max_clq_150-7-3576-1.clq.wcnf,1,0.01936
benchmarks/pms_crafted/maxclicque/random/max_clq_150-7-3576-2.clq.wcnf,1,0.01936
benchmarks/pms_crafted/maxclicque/random/max_clq_150-7-3576-3.clq.wcnf,1,0.01936
benchmarks/pms_crafted/maxclicque/random/max_clq_150-7-3576-4.clq.wcnf,1,0.01936
benchmarks/pms_crafted/maxclicque/random/max_clq_150-8-4023-1.clq.wcnf,1,0.02054
benchmarks/pms_crafted/maxclicque/random/max_clq_150-8-4023-2.clq.wcnf,1,0.02054
benchmarks/pms_crafted/maxclicque/random/max_clq_150-8-4023-3.clq.wcnf,1,0.02054
benchmarks/pms_crafted/maxclicque/random/max_clq_150-8-4023-4.clq.wcnf,1,0.02054
benchmarks/pms_crafted/maxclicque/random/max_clq_150-9-4470-1.clq.wcnf,1,0.02188
benchmarks/pms_crafted/maxclicque/random/max_clq_150-9-4470-2.clq.wcnf,1,0.02188
benchmarks/pms_crafted/maxclicque/random/max_clq_150-9-4470-3.clq.wcnf,1,0.02188
benchmarks/pms_crafted/maxclicque/random/max_clq_150-9-4470-4.clq.wcnf,1,0.02188
benchmarks/pms_crafted/maxclicque/structured/brock200_1.clq.wcnf,1,0.03798
benchmarks/pms_crafted/maxclicque/structured/brock200_2.clq.wcnf,1,0.01956
benchmarks/pms_crafted/maxclicque/structured/brock200_3.clq.wcnf,1,0.02484
benchmarks/pms_crafted/maxclicque/structured/brock200_4.clq.wcnf,1,0.02853
benchmarks/pms_crafted/maxclicque/structured/brock400_1.clq.wcnf,1,0.01953
benchmarks/pms_crafted/maxclicque/structured/brock400_2.clq.wcnf,1,0.01959
benchmarks/pms_crafted/maxclicque/structured/brock400_3.clq.wcnf,1,0.01949
benchmarks/pms_crafted/maxclicque/structured/brock400_4.clq.wcnf,1,0.01957
benchmarks/pms_crafted/maxclicque/structured/brock800_1.clq.wcnf,1,0.00709
benchmarks/pms_crafted/maxclicque/structured/brock800_2.clq.wcnf,1,0.00713
benchmarks/pms_crafted/maxclicque/structured/brock800_3.clq.wcnf,1,0.00708
benchmarks/pms_crafted/maxclicque/structured/brock800_4.clq.wcnf,1,0.00709
benchmarks/pms_crafted/maxclicque/structured/c-fat200-1.clq.wcnf,1,0.01077
benchmarks/pms_crafted/maxclicque/structured/c-fat200-2.clq.wcnf,1,0.01186
benchmarks/pms_crafted/maxclicque/structured/c-fat200-5.clq.wcnf,1,0.0172
benchmarks/pms_crafted/maxclicque/structured/c-fat500-1.clq.wcnf,1,0.00414
benchmarks/pms_crafted/maxclicque/structured/c-fat500-10.clq.wcnf,1,0.00636
benchmarks/pms_crafted/maxclicque/structured/c-fat500-2.clq.wcnf,1,0.00431
benchmarks/pms_crafted/maxclicque/structured/c-fat500-5.clq.wcnf,1,0.0049
benchmarks/pms_crafted/maxclicque/structured/hamming10-2.clq.wcnf,1,0.16667
benchmarks/pms_crafted/maxclicque/structured/hamming10-4.clq.wcnf,1,0.0113
benchmarks/pms_crafted/maxclicque/structured/hamming6-2.clq.wcnf,1,0.25
benchmarks/pms_crafted/maxclicque/structured/hamming6-4.clq.wcnf,1,0.04651
benchmarks/pms_crafted/maxclicque/structured/hamming8-2.clq.wcnf,1,0.2
benchmarks/pms_crafted/maxclicque/structured/hamming8-4.clq.wcnf,1,0.02128
benchmarks/pms_crafted/maxclicque/structured/johnson16-2-4.clq.wcnf,1,0.06667
benchmarks/pms_crafted/maxclicque/structured/johnson32-2-4.clq.wcnf,1,0.03226
benchmarks/pms_crafted/maxclicque/structured/johnson8-2-4.clq.wcnf,1,0.14286
benchmarks/pms_crafted/maxclicque/structured/johnson8-4-4.clq.wcnf,1,0.11111
benchmarks/pms_crafted/maxclicque/structured/keller4.clq.wcnf,1,0.03244
benchmarks/pms_crafted/maxclicque/structured/keller5.clq.wcnf,1,0.01028
benchmarks/pms_crafted/maxclicque/structured/MANN_a27.clq.wcnf,1,0.35
benchmarks/pms_crafted/maxclicque/structured/MANN_a45.clq.wcnf,1,0.34328
benchmarks/pms_crafted/maxclicque/structured/MANN_a81.clq.wcnf,1,0.33884
benchmarks/pms_crafted/maxclicque/structured/MANN_a9.clq.wcnf,1,0.38462
benchmarks/pms_crafted/maxclicque/structured/p_hat1000-1.clq.wcnf,1,0.00264
benchmarks/pms_crafted/maxclicque/structured/p_hat1000-2.clq.wcnf,1,0.00391
benchmarks/pms_crafted/maxclicque/structured/p_hat1000-3.clq.wcnf,1,0.00777
benchmarks/pms_crafted/maxclicque/structured/p_hat300-1.clq.wcnf,1,0.00877
benchmarks/pms_crafted/maxclicque/structured/p_hat300-2.clq.wcnf,1,0.01292
benchmarks/pms_crafted/maxclicque/structured/p_hat300-3.clq.wcnf,1,0.02551
benchmarks/pms_crafted/maxclicque/structured/p_hat500-1.clq.wcnf,1,0.00534
benchmarks/pms_crafted/maxclicque/structured/p_hat500-2.clq.wcnf,1,0.00803
benchmarks/pms_crafted/maxclicque/structured/p_hat500-3.clq.wcnf,1,0.0159
benchmarks/pms_crafted/maxclicque/structured/p_hat700-1.clq.wcnf,1,0.0038
benchmarks/pms_crafted/maxclicque/structured/p_hat700-2.clq.wcnf,1,0.00566
benchmarks/pms_crafted/maxclicque/structured/p_hat700-3.clq.wcnf,1,0.01123
benchmarks/pms_crafted/maxclicque/structured/san1000.clq.wcnf,1,0.004
benchmarks/pms_crafted/maxclicque/structured/san200_0.7_1.clq.wcnf,1,0.03241
benchmarks/pms_crafted/maxclicque/structured/san200_0.7_2.clq.wcnf,1,0.03241
benchmarks/pms_crafted/maxclicque/structured/san200_0.9_1.clq.wcnf,1,0.09132
benchmarks/pms_crafted/maxclicque/structured/san200_0.9_2.clq.wcnf,1,0.09132
benchmarks/pms_crafted/maxclicque/structured/san200_0.9_3.clq.wcnf,1,0.09132
benchmarks/pms_crafted/maxclicque/structured/san400_0.5_1.clq.wcnf,1,0.00993
benchmarks/pms_crafted/maxclicque/structured/san400_0.7_1.clq.wcnf,1,0.01643
benchmarks/pms_crafted/maxclicque/structured/san400_0.7_2.clq.wcnf,1,0.01643
benchmarks/pms_crafted/maxclicque/structured/san400_0.7_3.clq.wcnf,1,0.01643
benchmarks/pms_crafted/maxclicque/structured/san400_0.9_1.clq.wcnf,1,0.04773
benchmarks/pms_crafted/maxclicque/structured/sanr200_0.7.clq.wcnf,1,0.03209
benchmarks/pms_crafted/maxclicque/structured/sanr200_0.9.clq.wcnf,1,0.08941
benchmarks/pms_crafted/maxclicque/structured/sanr400_0.5.clq.wcnf,1,0.00995
benchmarks/pms_crafted/maxclicque/structured/sanr400_0.7.clq.wcnf,1,0.01644
benchmarks/pms_crafted/maxone/3sat/cnf3.150.250.832706.cnf.wcnf,1,0.6625
benchmarks/pms_crafted/maxone/3sat/cnf3.150.250.832707.cnf.wcnf,1,0.69
benchmarks/pms_crafted/maxone/3sat/cnf3.150.250.832708.cnf.wcnf,1,0.7075
benchmarks/pms_crafted/maxone/3sat/cnf3.150.250.832709.cnf.wcnf,1,0.6775
benchmarks/pms_crafted/maxone/3sat/cnf3.150.250.832710.cnf.wcnf,1,0.69
benchmarks/pms_crafted/maxone/3sat/cnf3.150.250.832711.cnf.wcnf,1,0.6925
benchmarks/pms_crafted/maxone/3sat/cnf3.150.250.832712.cnf.wcnf,1,0.695
benchmarks/pms_crafted/maxone/3sat/cnf3.150.250.832713.cnf.wcnf,1,0.69
benchmarks/pms_crafted/maxone/3sat/cnf3.150.250.832714.cnf.wcnf,1,0.69
benchmarks/pms_crafted/maxone/3sat/cnf3.150.250.832715.cnf.wcnf,1,0.66
benchmarks/pms_crafted/maxone/3sat/cnf3.150.300.195561.cnf.wcnf,1,0.66889
benchmarks/pms_crafted/maxone/3sat/cnf3.150.300.195562.cnf.wcnf,1,0.69778
benchmarks/pms_crafted/maxone/3sat/cnf3.150.300.195563.cnf.wcnf,1,0.63778
benchmarks/pms_crafted/maxone/3sat/cnf3.150.300.195564.cnf.wcnf,1,0.66889
benchmarks/pms_crafted/maxone/3sat/cnf3.150.300.195565.cnf.wcnf,1,0.67333
benchmarks/pms_crafted/maxone/3sat/cnf3.150.300.195566.cnf.wcnf,1,0.67111
benchmarks/pms_crafted/maxone/3sat/cnf3.150.300.195567.cnf.wcnf,1,0.66222
benchmarks/pms_crafted/maxone/3sat/cnf3.150.300.195568.cnf.wcnf,1,0.63778
benchmarks/pms_crafted/maxone/3sat/cnf3.150.300.195569.cnf.wcnf,1,0.64222
benchmarks/pms_crafted/maxone/3sat/cnf3.150.300.195570.cnf.wcnf,1,0.65556
benchmarks/pms_crafted/maxone/3sat/cnf3.150.350.558416.cnf.wcnf,1,0.694
benchmarks/pms_crafted/maxone/3sat/cnf3.150.350.558417.cnf.wcnf,1,0.636
benchmarks/pms_crafted/maxone/3sat/cnf3.150.350.558418.cnf.wcnf,1,0.634
benchmarks/pms_crafted/maxone/3sat/cnf3.150.350.558419.cnf.wcnf,1,0.634
benchmarks/pms_crafted/maxone/3sat/cnf3.150.350.558420.cnf.wcnf,1,0.664
benchmarks/pms_crafted/maxone/3sat/cnf3.150.350.558421.cnf.wcnf,1,0.654
benchmarks/pms_crafted/maxone/3sat/cnf3.150.350.558422.cnf.wcnf,1,0.654
benchmarks/pms_crafted/maxone/3sat/cnf3.150.350.558423.cnf.wcnf,1,0.654
benchmarks/pms_crafted/maxone/3sat/cnf3.150.350.558424.cnf.wcnf,1,0.652
benchmarks/pms_crafted/maxone/3sat/cnf3.150.350.558425.cnf.wcnf,1,0.648
benchmarks/pms_crafted/maxone/3sat/cnf3.150.400.921271.cnf.wcnf,1,0.63636
benchmarks/pms_crafted/maxone/3sat/cnf3.150.400.921272.cnf.wcnf,1,0.63273
benchmarks/pms_crafted/maxone/3sat/cnf3.150.400.921273.cnf.wcnf,1,0.64
benchmarks/pms_crafted/maxone/3sat/cnf3.150.400.921274.cnf.wcnf,1,0.62545
benchmarks/pms_crafted/maxone/3sat/cnf3.150.400.921275.cnf.wcnf,1,0.63091
benchmarks/pms_crafted/maxone/3sat/cnf3.150.400.921276.cnf.wcnf,1,0.64182
benchmarks/pms_crafted/maxone/3sat/cnf3.150.400.921277.cnf.wcnf,1,0.65091
benchmarks/pms_crafted/maxone/3sat/cnf3.150.400.921278.cnf.wcnf,1,0.64545
benchmarks/pms_crafted/maxone/3sat/cnf3.150.400.921279.cnf.wcnf,1,0.60182
benchmarks/pms_crafted/maxone/3sat/cnf3.150.400.921280.cnf.wcnf,1,0.63455
benchmarks/pms_crafted/maxone/3sat/cnf3.150.450.284126.cnf.wcnf,1,0.63333
benchmarks/pms_crafted/maxone/3sat/cnf3.150.450.284127.cnf.wcnf,1,0.61
benchmarks/pms_crafted/maxone/3sat/cnf3.150.450.284128.cnf.wcnf,1,0.62333
benchmarks/pms_crafted/maxone/3sat/cnf3.150.450.284129.cnf.wcnf,1,0.63333
benchmarks/pms_crafted/maxone/3sat/cnf3.150.450.284130.cnf.wcnf,1,0.62333
benchmarks/pms_crafted/maxone/3sat/cnf3.150.450.284131.cnf.wcnf,1,0.57833
benchmarks/pms_crafted/maxone/3sat/cnf3.150.450.284132.cnf.wcnf,1,0.62
benchmarks/pms_crafted/maxone/3sat/cnf3.150.450.284133.cnf.wcnf,1,0.64333
benchmarks/pms_crafted/maxone/3sat/cnf3.150.450.284134.cnf.wcnf,1,0.63833
benchmarks/pms_crafted/maxone/3sat/cnf3.150.450.284135.cnf.wcnf,1,0.63167
benchmarks/pms_crafted/maxone/3sat/cnf3.150.500.646981.cnf.wcnf,1,0.64
benchmarks/pms_crafted/maxone/3sat/cnf3.150.500.646982.cnf.wcnf,1,0.62154
benchmarks/pms_crafted/maxone/3sat/cnf3.150.500.646983.cnf.wcnf,1,0.60923
benchmarks/pms_crafted/maxone/3sat/cnf3.150.500.646984.cnf.wcnf,1,0.63231
benchmarks/pms_crafted/maxone/3sat/cnf3.150.500.646985.cnf.wcnf,1,0.64615
benchmarks/pms_crafted/maxone/3sat/cnf3.150.500.646986.cnf.wcnf,1,0.62615
benchmarks/pms_crafted/maxone/3sat/cnf3.150.500.646987.cnf.wcnf,1,0.59692
benchmarks/pms_crafted/maxone/3sat/cnf3.150.500.646988.cnf.wcnf,1,0.63077
benchmarks/pms_crafted/maxone/3sat/cnf3.150.500.646989.cnf.wcnf,1,0.63538
benchmarks/pms_crafted/maxone/3sat/cnf3.150.500.646990.cnf.wcnf,1,0.61231
benchmarks/pms_crafted/maxone/3sat/cnf3.150.550.009836.cnf.wcnf,1,0.59143
benchmarks/pms_crafted/maxone/3sat/cnf3.150.550.009837.cnf.wcnf,1,0.59857
benchmarks/pms_crafted/maxone/3sat/cnf3.150.550.009838.cnf.wcnf,1,0.60286
benchmarks/pms_crafted/maxone/3sat/cnf3.150.550.009839.cnf.wcnf,1,0.57857
benchmarks/pms_crafted/maxone/3sat/cnf3.150.550.009840.cnf.wcnf,1,0.60714
benchmarks/pms_crafted/maxone/3sat/cnf3.150.550.009841.cnf.wcnf,1,0.65571
benchmarks/pms_crafted/maxone/3sat/cnf3.150.550.009842.cnf.wcnf,1,0.60714
benchmarks/pms_crafted/maxone/3sat/cnf3.150.550.009843.cnf.wcnf,1,0.60571
benchmarks/pms_crafted/maxone/3sat/cnf3.150.550.009844.cnf.wcnf,1,0.60286
benchmarks/pms_crafted/maxone/3sat/cnf3.150.550.009845.cnf.wcnf,1,0.62714
benchmarks/pms_crafted/maxone/3sat/cnf3.150.600.372691.cnf.wcnf,1,0.61333
benchmarks/pms_crafted/maxone/3sat/cnf3.150.600.372692.cnf.wcnf,1,0.59467
benchmarks/pms_crafted/maxone/3sat/cnf3.150.600.372693.cnf.wcnf,1,0.604
benchmarks/pms_crafted/maxone/3sat/cnf3.150.600.372694.cnf.wcnf,1,0.592
benchmarks/pms_crafted/maxone/3sat/cnf3.150.600.372695.cnf.wcnf,1,0.60933
benchmarks/pms_crafted/maxone/3sat/cnf3.150.600.372696.cnf.wcnf,1,0.60133
benchmarks/pms_crafted/maxone/3sat/cnf3.150.600.372697.cnf.wcnf,1,0.576
benchmarks/pms_crafted/maxone/3sat/cnf3.150.600.372698.cnf.wcnf,1,0.592
benchmarks/pms_crafted/maxone/3sat/cnf3.150.600.372699.cnf.wcnf,1,0.616
benchmarks/pms_crafted/maxone/3sat/cnf3.150.600.372700.cnf.wcnf,1,0.62267
benchmarks/pms_crafted/maxone/structured/3col100_5_1.shuffled.cnf.wcnf,1,0.47254
benchmarks/pms_crafted/maxone/structured/3col100_5_10.shuffled.cnf.wcnf,1,0.46686
benchmarks/pms_crafted/maxone/structured/3col100_5_2.shuffled.cnf.wcnf,1,0.49432
benchmarks/pms_crafted/maxone/structured/3col100_5_3.shuffled.cnf.wcnf,1,0.49242
benchmarks/pms_crafted/maxone/structured/3col100_5_4.shuffled.cnf.wcnf,1,0.46496
benchmarks/pms_crafted/maxone/structured/3col100_5_5.shuffled.cnf.wcnf,1,0.50284
benchmarks/pms_crafted/maxone/structured/3col100_5_6.shuffled.cnf.wcnf,1,0.48958
benchmarks/pms_crafted/maxone/structured/3col100_5_7.shuffled.cnf.wcnf,1,0.47538
benchmarks/pms_crafted/maxone/structured/3col100_5_8.shuffled.cnf.wcnf,1,0.49337
benchmarks/pms_crafted/maxone/structured/3col100_5_9.shuffled.cnf.wcnf,1,0.49905
benchmarks/pms_crafted/maxone/structured/3col120_5_1.shuffled.cnf.wcnf,1,0.48025
benchmarks/pms_crafted/maxone/structured/3col120_5_10.shuffled.cnf.wcnf,1,0.50237
benchmarks/pms_crafted/maxone/structured/3col120_5_2.shuffled.cnf.wcnf,1,0.48578
benchmarks/pms_crafted/maxone/structured/3col120_5_3.shuffled.cnf.wcnf,1,0.4842
benchmarks/pms_crafted/maxone/structured/3col120_5_4.shuffled.cnf.wcnf,1,0.49605
benchmarks/pms_crafted/maxone/structured/3col120_5_5.shuffled.cnf.wcnf,1,0.51422
benchmarks/pms_crafted/maxone/structured/3col120_5_6.shuffled.cnf.wcnf,1,0.46919
benchmarks/pms_crafted/maxone/structured/3col120_5_7.shuffled.cnf.wcnf,1,0.48183
benchmarks/pms_crafted/maxone/structured/3col120_5_8.shuffled.cnf.wcnf,1,0.50395
benchmarks/pms_crafted/maxone/structured/3col120_5_9.shuffled.cnf.wcnf,1,0.48973
benchmarks/pms_crafted/maxone/structured/3col140_5_1.shuffled.cnf.wcnf,1,0.50339
benchmarks/pms_crafted/maxone/structured/3col140_5_10.shuffled.cnf.wcnf,1,0.48238
benchmarks/pms_crafted/maxone/structured/3col140_5_2.shuffled.cnf.wcnf,1,0.47561
benchmarks/pms_crafted/maxone/structured/3col140_5_3.shuffled.cnf.wcnf,1,0.50339
